,Unnamed: 0,peakNo,mass,intensity,errorPPM,DBE,class,formula,z,C,H,O,N,S,assign
1193,1193,1193,339.106746037,0.0202405433220707,-0.4380243144928212,2.0,O8S1,H22_C12_13C_O8_S,0,13,22,8,0,1,True
1194,1194,1194,339.131756037,0.0288343904132199,-0.1363186996986182,6.0,N1O7,H21_C16_N_O7,0,16,21,7,1,0,True
1195,1195,1195,339.139876037,0.0198958272651365,-0.0946423651163836,6.0,O7,H22_C16_13C_O7,0,17,22,7,0,0,True
1196,1196,1196,339.176366037,0.0215178016622004,0.2134435273510084,5.0,O6,H26_C17_13C_O6,0,18,26,6,0,0,True
1197,1197,1197,339.179596037,0.0135687733018758,-0.205062452927053,0.0,O6S1,H30_C14_13C_O6_S,0,15,30,6,0,1,True
1198,1198,1198,340.021926037,0.0407566009845042,0.0253542473180879,13.0,O8,H8_C17_O8,0,17,8,8,0,0,True
1199,1199,1199,340.043086037,0.0574594826498116,0.1152589236092007,8.0,O10,H12_C14_O10,0,14,12,10,0,0,True
1200,1200,1200,340.058336037,0.0527991742397763,0.097374469377685,12.0,O7,H12_C18_O7,0,18,12,7,0,0,True
1201,1201,1201,340.069406037,0.0168553087013087,-0.3830600391037951,12.0,N2O6,H12_C17_N2_O6,0,17,12,6,2,0,True
1202,1202,1202,340.079406037,0.1275765442347275,-0.0773789872205528,7.0,O9,H16_C15_O9,0,15,16,9,0,0,True
1203,1203,1203,340.090646037,0.0193440461280049,-0.057911031136175,7.0,N2O8,H16_C14_N2_O8,0,14,16,8,2,0,True
1204,1204,1204,340.094636037,0.0293638709270262,-0.1540600599352851,11.0,O6,H16_C19_O6,0,19,16,6,0,0,True
1205,1205,1205,340.100586037,0.2394504883684803,0.0713230172069536,2.0,O11,H20_C12_O11,0,12,20,11,0,0,True
1206,1206,1206,340.106046037,0.0162589445221173,0.3652537243210056,11.0,N2O5,H16_C18_N2_O5,0,18,16,5,2,0,True
1207,1207,1207,340.115856037,0.1299379708920734,0.1122470456584059,6.0,O8,H20_C16_O8,0,16,20,8,0,0,True
1208,1208,1208,340.127086037,0.0219664477261252,0.1023058773726948,6.0,N2O7,H20_C15_N2_O7,0,15,20,7,2,0,True
1209,1209,1209,340.131086037,0.016439260990718,0.0355656994131805,10.0,O5,H20_C20_O5,0,20,20,5,0,0,True
1210,1210,1210,340.136996037,0.0262105445842556,0.1433216633226781,1.0,O10,H24_C13_O10,0,13,24,10,0,0,True
1211,1211,1211,340.152186037,0.1138070167773505,-0.0509507235065315,5.0,O7,H24_C17_O7,0,17,24,7,0,0,True
1212,1212,1212,340.170886037,0.0372526785020777,0.1606280909465754,4.0,O4S1,H28_C18_O4_S,0,18,28,4,0,1,True
1213,1213,1213,340.188656037,0.0912261216455008,0.1974228088214968,4.0,O6,H28_C18_O6,0,18,28,6,0,0,True
1214,1214,1214,340.207216037,0.4799512116975417,-0.0025484467761076,3.0,O3S1,H32_C19_O3_S,0,19,32,3,0,1,True
1215,1215,1215,340.224916037,0.0310515214183075,-0.1714953762706308,3.0,O5,H32_C19_O5,0,19,32,5,0,0,True
1216,1216,1216,340.261356037,0.0210349916501611,-0.0113295264860638,2.0,O4,H36_C20_O4,0,20,36,4,0,0,True
1217,1217,1217,340.334186037,0.090319569449299,0.1619849027616947,0.0,O2,H44_C22_O2,0,22,44,2,0,0,True
1218,1218,1218,341.017056037,0.0173754017146296,-0.3235967177654754,13.0,N1O8,H7_C16_N_O8,0,16,7,8,1,0,True
1219,1219,1219,341.053606037,0.0239964112683987,0.1587433735236602,12.0,N1O7,H11_C17_N_O7,0,17,11,7,1,0,True
1220,1220,1220,341.074776037,0.0216228239446192,0.2776869080269309,7.0,N1O9,H15_C14_N_O9,0,14,15,9,1,0,True
1221,1221,1221,341.089886037,0.0209952935065439,-0.1505995988687876,11.0,N1O6,H15_C18_N_O6,0,18,15,6,1,0,True
1222,1222,1222,341.111076037,0.0237854018602664,0.0269824131390767,6.0,N1O8,H19_C15_N_O8,0,15,19,8,1,0,True
1223,1223,1223,341.119306037,0.0170465418559944,0.3908808374745889,6.0,O8,H20_C15_13C_O8,0,16,20,8,0,0,True
1224,1224,1224,341.155646037,0.0251153685580022,0.2574455413968839,5.0,O7,H24_C16_13C_O7,0,17,24,7,0,0,True
1225,1225,1225,341.192036037,0.0172798943648297,0.270583689711286,4.0,O6,H28_C17_13C_O6,0,18,28,6,0,0,True
1226,1226,1226,341.210606037,0.1026145554196279,0.1005039100452876,3.0,O3S1,H32_C18_13C_O3_S,0,19,32,3,0,1,True
1227,1227,1227,342.035216037,0.0250541647248436,0.4383963784449369,16.0,O3S1,H10_C21_O3_S,0,21,10,3,0,1,True
1228,1228,1228,342.037576037,0.0541131694434735,0.0249884825290713,12.0,O8,H10_C17_O8,0,17,10,8,0,0,True
1229,1229,1229,342.058746037,0.0505403122451357,0.1435981408197735,7.0,O10,H14_C14_O10,0,14,14,10,0,0,True
1230,1230,1230,342.073996037,0.0568349984465416,0.1258178069341766,11.0,O7,H14_C18_O7,0,18,14,7,0,0,True
1231,1231,1231,342.085246037,0.0261635646044506,0.1743980504228613,11.0,N2O6,H14_C17_N2_O6,0,17,14,6,2,0,True
1232,1232,1232,342.095086037,0.1135176851528214,0.0105555448131023,6.0,O9,H18_C15_O9,0,15,18,9,0,0,True
1233,1233,1233,342.110326037,0.0949881002660297,-0.0364473067986621,10.0,O6,H18_C19_O6,0,19,18,6,0,0,True
1234,1234,1234,342.116196037,0.4996453745776535,-0.0462328300894452,1.0,O11,H22_C12_O11,0,12,22,11,0,0,True
1235,1235,1235,342.121546037,0.0545858091576371,-0.0755550194155774,10.0,N2O5,H18_C18_N2_O5,0,18,18,5,2,0,True
1236,1236,1236,342.131496037,0.101363590576333,0.08214093207563,5.0,O8,H22_C16_O8,0,16,22,8,0,0,True
1237,1237,1237,342.142736037,0.0202669035690706,0.1014868836845244,5.0,N2O7,H22_C15_N2_O7,0,15,22,7,2,0,True
1238,1238,1238,342.146796037,0.0260116108878014,0.2105032132614171,9.0,O5,H22_C20_O5,0,20,22,5,0,0,True
1239,1239,1239,342.167826037,0.0908872371257136,-0.0800922761883933,4.0,O7,H26_C17_O7,0,17,26,7,0,0,True
1240,1240,1240,342.204306037,0.1176690235543127,0.1960437049075377,3.0,O6,H30_C18_O6,0,18,30,6,0,0,True
1241,1241,1241,342.215516037,0.0161319310944114,0.1277177624233622,3.0,N2O5,H30_C17_N2_O5,0,17,30,5,2,0,True
1242,1242,1242,342.240616037,0.0316573095071653,-0.0246054957348427,2.0,O5,H34_C19_O5,0,19,34,5,0,0,True
1243,1243,1243,342.277056037,0.0496527413685968,0.1346014848879579,1.0,O4,H38_C20_O4,0,20,38,4,0,0,True
1244,1244,1244,343.032806037,0.0232225705367198,-0.0303935945297916,12.0,N1O8,H9_C16_N_O8,0,16,9,8,1,0,True
1245,1245,1245,343.041076037,0.0182981438599557,0.4480717054558126,12.0,O8,H10_C16_13C_O8,0,17,10,8,0,0,True
1246,1246,1246,343.069166037,0.0391115128257408,-0.1047427269460062,11.0,N1O7,H13_C17_N_O7,0,17,13,7,1,0,True
1247,1247,1247,343.077396037,0.0138398881995417,0.2570819325980449,11.0,O7,H14_C17_13C_O7,0,18,14,7,0,0,True
1248,1248,1248,343.098506037,0.0168101977261252,0.2004409776310871,6.0,O9,H18_C14_13C_O9,0,15,18,9,0,0,True
1249,1249,1249,343.105576037,0.0239250674783486,-0.0333483359497207,10.0,N1O6,H17_C18_N_O6,0,18,17,6,1,0,True
1250,1250,1250,343.134756037,0.0182457571167812,-0.1944921020771739,5.0,O8,H22_C15_13C_O8,0,16,22,8,0,0,True
1251,1251,1251,343.150066037,0.0146138442269602,-0.0373510055663567,9.0,O5,H22_C19_13C_O5,0,20,22,5,0,0,True
1252,1252,1252,343.171316037,0.0203710580993436,0.3139976884784313,4.0,O7,H26_C16_13C_O7,0,17,26,7,0,0,True
1253,1253,1253,343.207556037,0.0261780554584644,-0.1100004918136456,3.0,O6,H30_C17_13C_O6,0,18,30,6,0,0,True
1254,1254,1254,343.280356037,0.0163108215367587,-0.0255447184161798,1.0,O4,H38_C19_13C_O4,0,20,38,4,0,0,True
1255,1255,1255,344.016776037,0.0393147246009553,-0.1628379890192229,12.0,O9,H8_C16_O9,0,16,8,9,0,0,True
1256,1256,1256,344.050776037,0.0214314633578003,0.1740237320327485,15.0,O3S1,H12_C21_O3_S,0,21,12,3,0,1,True
1257,1257,1257,344.053256037,0.0683645602741854,0.111822804588325,11.0,O8,H12_C17_O8,0,17,12,8,0,0,True
1258,1258,1258,344.064596037,0.0206765493320128,0.4217027897838026,11.0,N2O7,H12_C16_N2_O7,0,16,12,7,2,0,True
1259,1259,1259,344.074376037,0.0337038938405375,0.0844148882978715,6.0,O10,H16_C14_O10,0,14,16,10,0,0,True
1260,1260,1260,344.089576037,0.0704028675870907,-0.078569657145129,10.0,O7,H16_C18_O7,0,18,16,7,0,0,True
1261,1261,1261,344.100896037,0.0200366883179929,0.1731614205609114,10.0,N2O6,H16_C17_N2_O6,0,17,16,6,2,0,True
1262,1262,1262,344.110756037,0.0705893796846479,0.0683994892178015,5.0,O9,H20_C15_O9,0,15,20,9,0,0,True
1263,1263,1263,344.122086037,0.0183683711017903,0.3491696837977676,5.0,N2O8,H20_C14_N2_O8,0,14,20,8,2,0,True
1264,1264,1264,344.126036037,0.0526190398170802,0.1379058688504848,9.0,O6,H20_C19_O6,0,19,20,6,0,0,True
1265,1265,1265,344.137166037,0.0144428545768767,-0.1625020647773604,9.0,N2O5,H20_C18_N2_O5,0,18,20,5,2,0,True
1266,1266,1266,344.147136037,0.0690360851392287,0.0523874764629449,4.0,O8,H24_C16_O8,0,16,24,8,0,0,True
1267,1267,1267,344.158336037,0.0186792326886481,-0.0446044696619573,4.0,N2O7,H24_C15_N2_O7,0,15,24,7,2,0,True
1268,1268,1268,344.162376037,0.0411360453318575,0.0056630246604748,8.0,O5,H24_C20_O5,0,20,24,5,0,0,True
1269,1269,1269,344.183536037,0.0571181223057206,0.0944873784823526,3.0,O7,H28_C17_O7,0,17,28,7,0,0,True
1270,1270,1270,344.198846037,0.0162839879704066,0.2511368094428798,7.0,O4,H28_C21_O4,0,21,28,4,0,0,True
1271,1271,1271,344.219926037,0.1328897724183463,0.1075271859552341,2.0,O6,H32_C18_O6,0,18,32,6,0,0,True
1272,1272,1272,344.256246037,0.0248500184473183,-0.0827726449869619,1.0,O5,H36_C19_O5,0,19,36,5,0,0,True
1273,1273,1273,345.048426037,0.0324966928327313,-0.1173748290249882,11.0,N1O8,H11_C16_N_O8,0,16,11,8,1,0,True
1274,1274,1274,345.056596037,0.014063392024933,0.0684902138963258,11.0,O8,H12_C16_13C_O8,0,17,12,8,0,0,True
1275,1275,1275,345.080906037,0.0375735465454969,-0.4860975993902032,1.0,O10S1,H20_C10_13C_O10_S,0,11,20,10,0,1,True
1276,1276,1276,345.084856037,0.0297876313157792,0.0115681692425028,10.0,N1O7,H15_C17_N_O7,0,17,15,7,1,0,True
1277,1277,1277,345.093026037,0.0182392580779836,0.1974105383220915,10.0,O7,H16_C17_13C_O7,0,18,16,7,0,0,True
1278,1278,1278,345.105886037,0.0134515600120393,-0.2765412121298197,5.0,N1O9,H19_C14_N_O9,0,14,19,9,1,0,True
1279,1279,1279,345.121276037,0.027184204969125,0.1115086279241462,9.0,N1O6,H19_C18_N_O6,0,18,19,6,1,0,True
1280,1280,1280,345.142526037,0.0238008696939686,0.4608415016225156,4.0,N1O8,H23_C15_N_O8,0,15,23,8,1,0,True
1281,1281,1281,345.223276037,0.020455090488951,0.0931947590315187,2.0,O6,H32_C17_13C_O6,0,18,32,6,0,0,True
1282,1282,1282,345.993726037,0.0173393080799254,0.3780848905338273,16.0,O5S1,H6_C19_O5_S,0,19,6,5,0,1,True
1283,1283,1283,345.996096037,0.0151706862402423,-0.0016907705492165,12.0,O10,H6_C15_O10,0,15,6,10,0,0,True
1284,1284,1284,346.030036037,0.0313889495708571,0.1598329458867601,15.0,O4S1,H10_C20_O4_S,0,20,10,4,0,1,True
1285,1285,1285,346.032476037,0.0610165200590314,-0.0176081739329843,11.0,O9,H10_C16_O9,0,16,10,9,0,0,True
1286,1286,1286,346.047746037,0.0191539962716998,0.0226182660629726,15.0,O6,H10_C20_O6,0,20,10,6,0,0,True
1287,1287,1287,346.068906037,0.0881959979028311,0.110957671535127,10.0,O8,H14_C17_O8,0,17,14,8,0,0,True
1288,1288,1288,346.080146037,0.0298419416773466,0.1300825850371109,10.0,N2O7,H14_C16_N2_O7,0,16,14,7,2,0,True
1289,1289,1289,346.090056037,0.0224816983183812,0.1703920669159335,5.0,O10,H18_C14_O10,0,14,18,10,0,0,True
1290,1290,1290,346.101116037,0.0135423705774981,-0.3305652445101281,5.0,N2O9,H18_C13_N2_O9,0,13,18,9,2,0,True
1291,1291,1291,346.105246037,0.0838837673307701,-0.0205399950007109,9.0,O7,H18_C18_O7,0,18,18,7,0,0,True
1292,1292,1292,346.116516037,0.0272820060973241,0.0852631949426122,9.0,N2O6,H18_C17_N2_O6,0,17,18,6,2,0,True
1293,1293,1293,346.126416037,0.0329801400054371,0.096678550009648,4.0,O9,H22_C15_O9,0,15,22,9,0,0,True
1294,1294,1294,346.137686037,0.0191916919103654,0.2024714522451589,4.0,N2O8,H22_C14_N2_O8,0,14,22,8,2,0,True
1295,1295,1295,346.141676037,0.0687346049846596,0.1079991305601194,8.0,O6,H22_C19_O6,0,19,22,6,0,0,True
1296,1296,1296,346.162836037,0.0493724028117596,0.1963093460324134,3.0,O8,H26_C16_O8,0,16,26,8,0,0,True
1297,1297,1297,346.174006037,0.0138106819682317,0.0132158969521311,3.0,N2O7,H26_C15_N2_O7,0,15,26,7,2,0,True
1298,1298,1298,346.178036037,0.0641613934036273,0.034303158340641,7.0,O5,H26_C20_O5,0,20,26,5,0,0,True
1299,1299,1299,346.199116037,0.0437552611266457,-0.108472258392738,2.0,O7,H30_C17_O7,0,17,30,7,0,0,True
1300,1300,1300,346.235596037,0.08158524966989,0.1644516064821734,1.0,O6,H34_C18_O6,0,18,34,6,0,0,True
1301,1301,1301,347.027746037,0.0148740909841158,0.0430340229233192,11.0,N1O9,H9_C15_N_O9,0,15,9,9,1,0,True
1302,1302,1302,347.040506037,0.0209046710551866,0.0583620634950353,19.0,N1O1S1,H9_C23_N_O_S,0,23,9,1,1,1,True
1303,1303,1303,347.064156037,0.0387633439648141,0.1135985935595364,10.0,N1O8,H13_C16_N_O8,0,16,13,8,1,0,True
1304,1304,1304,347.072186037,0.0239061043632762,-0.104995448870328,10.0,O8,H14_C16_13C_O8,0,17,14,8,0,0,True
1305,1305,1305,347.100496037,0.0442503228280709,-0.0175223028967235,9.0,N1O7,H17_C17_N_O7,0,17,17,7,1,0,True
1306,1306,1306,347.136886037,0.0172296375587401,-0.0045803255657251,8.0,N1O6,H21_C18_N_O6,0,18,21,6,1,0,True
1307,1307,1307,347.145116037,0.0145515117091925,0.3530022296551001,8.0,O6,H22_C18_13C_O6,0,19,22,6,0,0,True
1308,1308,1308,347.181466037,0.0162604858441104,0.2506902254089961,7.0,O5,H26_C19_13C_O5,0,20,26,5,0,0,True
1309,1309,1309,347.238896037,0.017919846401802,0.0060448298043981,1.0,O6,H34_C17_13C_O6,0,18,34,6,0,0,True
1310,1310,1310,348.011836037,0.0170690184570274,0.2567182801936049,11.0,O10,H8_C15_O10,0,15,8,10,0,0,True
1311,1311,1311,348.026976037,0.0170970535263505,-0.0768302512777852,15.0,O7,H8_C19_O7,0,19,8,7,0,0,True
1312,1312,1312,348.045696037,0.018461074944658,0.1874265383235335,14.0,O4S1,H12_C20_O4_S,0,20,12,4,0,1,True
1313,1313,1313,348.048166037,0.0706448612082022,0.0972078099424632,10.0,O9,H12_C16_O9,0,16,12,9,0,0,True
1314,1314,1314,348.059516037,0.021142410870325,0.4322622800733519,10.0,N2O8,H12_C15_N2_O8,0,15,12,8,2,0,True
1315,1315,1315,348.084546037,0.1144401238883063,0.0813739085491681,9.0,O8,H16_C17_O8,0,17,16,8,0,0,True
1316,1316,1316,348.095736037,0.026470936978135,-0.0432495961517867,9.0,N2O7,H16_C16_N2_O7,0,16,16,7,2,0,True
1317,1317,1317,348.105606037,0.0165381725989358,-0.1180762368893354,4.0,O10,H20_C14_O10,0,14,20,10,0,0,True
1318,1318,1318,348.120926037,0.0999496339663676,0.0655433164019878,8.0,O7,H20_C18_O7,0,18,20,7,0,0,True
1319,1319,1319,348.132176037,0.03803505111849,0.1132816864187144,8.0,N2O6,H20_C17_N2_O6,0,17,20,6,2,0,True
1320,1320,1320,348.142096037,0.0444291343838595,0.1820779523991518,3.0,O9,H24_C15_O9,0,15,24,9,0,0,True
1321,1321,1321,348.157336037,0.0853597227076779,0.1358839670184965,7.0,O6,H24_C19_O6,0,19,24,6,0,0,True
1322,1322,1322,348.178376037,0.0387809295992077,-0.1209696030588938,2.0,O8,H28_C16_O8,0,16,28,8,0,0,True
1323,1323,1323,348.193656037,0.0594730620606625,-0.0522668914110419,6.0,O5,H28_C20_O5,0,20,28,5,0,0,True
1324,1324,1324,348.214856037,0.0281119412404365,0.1504042665291953,1.0,O7,H32_C17_O7,0,17,32,7,0,0,True
1325,1325,1325,348.230196037,0.0142940017088042,0.3913876554064381,5.0,O4,H32_C21_O4,0,21,32,4,0,0,True
1326,1326,1326,348.251176037,0.0225569439589886,-0.037717029894631,0.0,O6,H36_C18_O6,0,18,36,6,0,0,True
1327,1327,1327,349.043376037,0.0308063723348479,-0.0147259635749327,10.0,N1O9,H11_C15_N_O9,0,15,11,9,1,0,True
1328,1328,1328,349.079836037,0.0448622337275234,0.1986708851842585,9.0,N1O8,H15_C16_N_O8,0,16,15,8,1,0,True
1329,1329,1329,349.087766037,0.0168037047555244,-0.3051238408598274,9.0,O8,H16_C16_13C_O8,0,17,16,8,0,0,True
1330,1330,1330,349.116136037,0.0357156345877509,-0.0462768641935006,8.0,N1O7,H19_C17_N_O7,0,17,19,7,1,0,True
1331,1331,1331,349.124186037,0.0178198303817623,-0.2062962202373863,8.0,O7,H20_C17_13C_O7,0,18,20,7,0,0,True
1332,1332,1332,349.127526037,0.0196560363994718,-0.2978023565413452,3.0,O7S1,H24_C14_13C_O7_S,0,15,24,7,0,1,True
1333,1333,1333,349.160646037,0.0255127262223775,0.0070712435908466,7.0,O6,H24_C18_13C_O6,0,19,24,6,0,0,True
1334,1334,1334,350.027416037,0.0467307710979067,0.0550442598055672,10.0,O10,H10_C15_O10,0,15,10,10,0,0,True
1335,1335,1335,350.042566037,0.026113344207542,-0.2480069809184972,14.0,O7,H10_C19_O7,0,19,10,7,0,0,True
1336,1336,1336,350.063796037,0.1069678434113946,0.0393042644454448,9.0,O9,H14_C16_O9,0,16,14,9,0,0,True
1337,1337,1337,350.075126037,0.0283629036564526,0.3153008935077367,9.0,N2O8,H14_C15_N2_O8,0,15,14,8,2,0,True
1338,1338,1338,350.078976037,0.0189613917045322,-0.178019830492382,13.0,O6,H14_C20_O6,0,20,14,6,0,0,True
1339,1339,1339,350.084886037,0.0135274185405258,-0.0733222169569824,4.0,O11,H18_C13_O11,0,13,18,11,0,0,True
1340,1340,1340,350.100186037,0.1338366295778476,0.0521307921461203,8.0,O8,H18_C17_O8,0,17,18,8,0,0,True
1341,1341,1341,350.111386037,0.0332968574022292,-0.0432119623135837,8.0,N2O7,H18_C16_N2_O7,0,16,18,7,2,0,True
1342,1342,1342,350.121246037,0.0204529059380946,-0.1461693643792838,3.0,O10,H22_C14_O10,0,14,22,10,0,0,True
1343,1343,1343,350.136546037,0.1267530292438541,-0.0207261997499854,7.0,O7,H22_C18_O7,0,18,22,7,0,0,True
1344,1344,1344,350.157726037,0.0732023088275272,0.1237013972560822,2.0,O9,H26_C15_O9,0,15,26,9,0,0,True
1345,1345,1345,350.172996037,0.0926268192454075,0.1634477834963116,6.0,O6,H26_C19_O6,0,19,26,6,0,0,True
1346,1346,1346,350.209306037,0.0538153848207697,-0.0521773685288568,5.0,O5,H30_C20_O5,0,20,30,5,0,0,True
1347,1347,1347,350.245726037,0.0133448568391005,0.0463074886243092,4.0,O4,H34_C21_O4,0,21,34,4,0,0,True
1348,1348,1348,351.059026037,0.0356562936910171,-0.0148522030611008,9.0,N1O9,H13_C15_N_O9,0,15,13,9,1,0,True
1349,1349,1349,351.095436037,0.0407269517748262,0.0549081476033138,8.0,N1O8,H17_C16_N_O8,0,16,17,8,1,0,True
1350,1350,1350,351.103646037,0.0227907576507825,0.3514944985536272,8.0,O8,H18_C16_13C_O8,0,17,18,8,0,0,True
1351,1351,1351,351.106806037,0.0159710874694162,-0.2521654335130525,3.0,O8S1,H22_C13_13C_O8_S,0,14,22,8,0,1,True
1352,1352,1352,351.131786037,0.0306110006699289,-0.0462219618780452,7.0,N1O7,H21_C17_N_O7,0,17,21,7,1,0,True
1353,1353,1353,351.139846037,0.0224584874655326,-0.1768440714211048,7.0,O7,H22_C17_13C_O7,0,18,22,7,0,0,True
1354,1354,1354,351.176376037,0.0193983382849819,0.23462569129066,6.0,O6,H26_C18_13C_O6,0,19,26,6,0,0,True
1355,1355,1355,351.179516037,0.0134827869528913,-0.4258591208827524,1.0,O6S1,H30_C15_13C_O6_S,0,16,30,6,0,1,True
1356,1356,1356,352.019536037,0.0200143148763058,0.3409498272105026,18.0,O3S1,H8_C22_O3_S,0,22,8,3,0,1,True
1357,1357,1357,352.021826037,0.0265015692356984,-0.2595833362213798,14.0,O8,H8_C18_O8,0,18,8,8,0,0,True
1358,1358,1358,352.043086037,0.0586706825993242,0.111330123021522,9.0,O10,H12_C15_O10,0,15,12,10,0,0,True
1359,1359,1359,352.058366037,0.0236185203794322,0.1792685704947262,13.0,O7,H12_C19_O7,0,19,12,7,0,0,True
1360,1360,1360,352.064266037,0.040948926414618,0.2549676540442205,4.0,O12,H16_C12_O12,0,12,16,12,0,0,True
1361,1361,1361,352.069676037,0.0144624912617965,0.3968901883251485,13.0,N2O6,H12_C18_N2_O6,0,18,12,6,2,0,True
1362,1362,1362,352.076996037,0.0188370604198221,0.1848601321574751,12.0,O4S1,H16_C20_O4_S,0,20,16,4,0,1,True
1363,1363,1363,352.079426037,0.1164967814284049,-0.0179362937461114,8.0,O9,H16_C16_O9,0,16,16,9,0,0,True
1364,1364,1364,352.090646037,0.0277011607246883,-0.0559372997080442,8.0,N2O8,H16_C15_N2_O8,0,15,16,8,2,0,True
1365,1365,1365,352.094616037,0.0208131444425026,-0.2056123460015356,12.0,O6,H16_C20_O6,0,20,16,6,0,0,True
1366,1366,1366,352.100426037,0.0239853307409996,-0.3855235325096325,3.0,O11,H20_C13_O11,0,13,20,11,0,0,True
1367,1367,1367,352.115826037,0.1389164627752534,0.0232224722069993,7.0,O8,H20_C17_O8,0,17,20,8,0,0,True
1368,1368,1368,352.127226037,0.0239202129208901,0.496402967662899,7.0,N2O7,H20_C16_N2_O7,0,16,20,7,2,0,True
1369,1369,1369,352.131136037,0.0203969814361722,0.1763462346822825,11.0,O5,H20_C21_O5,0,21,20,5,0,0,True
1370,1370,1370,352.137046037,0.0176722457668258,0.2804277514348069,2.0,O10,H24_C14_O10,0,14,24,10,0,0,True
1371,1371,1371,352.152216037,0.1231086401413647,0.0359759202983392,6.0,O7,H24_C18_O7,0,18,24,7,0,0,True
1372,1372,1372,352.188566037,0.0881870655171074,-0.0648487832898911,5.0,O6,H28_C19_O6,0,19,28,6,0,0,True
1373,1373,1373,352.225076037,0.0438950299040739,0.2886023935185562,4.0,O5,H32_C20_O5,0,20,32,5,0,0,True
1374,1374,1374,353.053536037,0.0140134446968814,-0.044922365591071,13.0,N1O7,H11_C18_N_O7,0,18,11,7,1,0,True
1375,1375,1375,353.074646037,0.032813495184279,-0.0999448712764597,8.0,N1O9,H15_C15_N_O9,0,15,15,9,1,0,True
1376,1376,1376,353.082796037,0.0150264330653617,0.0250507816413736,8.0,O9,H16_C15_13C_O9,0,16,16,9,0,0,True
1377,1377,1377,353.111056037,0.0319375145636723,-0.0305739507212475,7.0,N1O8,H19_C16_N_O8,0,16,19,8,1,0,True
1378,1378,1378,353.119196037,0.0238222843605576,0.0660881659165142,7.0,O8,H20_C16_13C_O8,0,17,20,8,0,0,True
1379,1379,1379,353.132306037,0.0151229780768185,0.3108636567973987,2.0,N1O10,H23_C13_N_O10,0,13,23,10,1,0,True
1380,1380,1380,353.147386037,0.0195162312128626,-0.1877516374006492,6.0,N1O7,H23_C17_N_O7,0,17,23,7,1,0,True
1381,1381,1381,353.155566037,0.0207776758320711,0.0221687004881746,6.0,O7,H24_C17_13C_O7,0,18,24,7,0,0,True
1382,1382,1382,353.192026037,0.0194480853625383,0.2330771760617869,5.0,O6,H28_C18_13C_O6,0,19,28,6,0,0,True
1383,1383,1383,354.035036037,0.0148692971086255,-0.0848870787632945,17.0,O3S1,H10_C22_O3_S,0,22,10,3,0,1,True
1384,1384,1384,354.037656037,0.0348312495145442,0.2501061637137894,13.0,O8,H10_C18_O8,0,18,10,8,0,0,True
1385,1385,1385,354.058746037,0.0635019745912462,0.1387312148954038,8.0,O10,H14_C15_O10,0,15,14,10,0,0,True
1386,1386,1386,354.069936037,0.023267450920424,0.0162086621189543,8.0,N2O9,H14_C14_N2_O9,0,14,14,9,2,0,True
1387,1387,1387,354.073986037,0.0377270658569264,0.0933110065091894,12.0,O7,H14_C19_O7,0,19,14,7,0,0,True
1388,1388,1388,354.079866037,0.028306918472562,0.1120961788305396,3.0,O12,H18_C12_O12,0,12,18,12,0,0,True
1389,1389,1389,354.095076037,0.1328112378150607,-0.0180431765255023,7.0,O9,H18_C16_O9,0,16,18,9,0,0,True
1390,1390,1390,354.106356037,0.0247092302128238,0.1136127587888942,7.0,N2O8,H18_C15_N2_O8,0,15,18,8,2,0,True
1391,1391,1391,354.110276037,0.0293696235776146,-0.1764111471110841,11.0,O6,H18_C20_O6,0,20,18,6,0,0,True
1392,1392,1392,354.116216037,0.0727359982426502,0.0118125063317779,2.0,O11,H22_C13_O11,0,13,22,11,0,0,True
1393,1393,1393,354.131476037,0.1319663263621888,0.0228813322702611,6.0,O8,H22_C17_O8,0,17,22,8,0,0,True
1394,1394,1394,354.167876037,0.1075585580993436,0.0637974291020988,5.0,O7,H26_C18_O7,0,18,26,7,0,0,True
1395,1395,1395,354.186446037,0.0164980254087537,-0.1000405306021898,4.0,O4S1,H30_C19_O4_S,0,19,30,4,0,1,True
1396,1396,1396,354.204246037,0.0570526889393762,0.0200082300195369,4.0,O6,H30_C19_O6,0,19,30,6,0,0,True
1397,1397,1397,354.223006037,0.0168772391646277,0.3925747274409567,3.0,O3S1,H34_C20_O3_S,0,20,34,3,0,1,True
1398,1398,1398,354.240696037,0.0232185351858324,0.2020631757106992,3.0,O5,H34_C20_O5,0,20,34,5,0,0,True
1399,1399,1399,354.313446037,0.0154857591556953,0.1427069747637441,1.0,O3,H42_C22_O3,0,22,42,3,0,0,True
1400,1400,1400,354.349756037,0.05231842134646,-0.0703965489607653,0.0,O2,H46_C23_O2,0,23,46,2,0,0,True
