,peakNo,mass,intensity,errorPPM,DBE,class,formula,z,C,H,O,N,S,assign
2882,2882,389.094016037,0.0035275270341045,-0.0116552806587722,11.0,N2O8,H16_C17_13C_N2_O8,0,18,16,8,2,0,True
2883,2883,389.095816037,0.0061154071289935,0.0135802025590559,6.0,N1O11,H19_C15_N_O11,0,15,19,11,1,0,True
2884,2884,389.103896037,0.0076095998028281,-0.0528984679660511,6.0,O11,H20_C15_13C_O11,0,16,20,11,0,0,True
2885,2885,389.111066037,0.0163436951230783,-0.002045688401808,10.0,N1O8,H19_C19_N_O8,0,19,19,8,1,0,True
2886,2886,389.119176037,0.0065775285745093,0.0085757788748344,10.0,O8,H20_C19_13C_O8,0,20,20,8,0,0,True
2887,2887,389.132206037,0.0058381342616839,0.0251225672442348,5.0,N1O10,H23_C16_N_O10,0,16,23,10,1,0,True
2888,2888,389.140296037,0.0069780338272898,-0.0156524526185085,5.0,O10,H24_C16_13C_O10,0,17,24,10,0,0,True
2889,2889,389.147446037,0.0058997504544194,-0.0161995151641358,9.0,N1O7,H23_C20_N_O7,0,20,23,7,1,0,True
2890,2890,389.155556037,0.0035275270341045,-0.0055787458640229,9.0,O7,H24_C20_13C_O7,0,21,24,7,0,0,True
2891,2891,389.168566037,0.0024184355648664,-0.0404246421253561,4.0,N1O9,H27_C17_N_O9,0,17,27,9,1,0,True
2892,2892,389.176676037,0.0028497489140146,-0.0298039443733849,4.0,O9,H28_C17_13C_O9,0,18,28,9,0,0,True
2893,2893,389.985926037,0.0072090945500477,0.0003461664671380792,13.0,O12,H6_C16_O12,0,16,6,12,0,0,True
2894,2894,390.001186037,0.0044979820696879,0.0103974043636545,17.0,O9,H6_C20_O9,0,20,6,9,0,0,True
2895,2895,390.022306037,0.1105856619119504,-0.0137761350614596,12.0,O11,H10_C17_O11,0,17,10,11,0,0,True
2896,2896,390.025686037,0.0035737391786561,0.0068687786115627,7.0,O11S1,H14_C14_O11_S,0,14,14,11,0,1,True
2897,2897,390.033546037,0.0108444499214393,0.0031971608924896,12.0,N2O10,H10_C16_N2_O10,0,16,10,10,2,0,True
2898,2898,390.037566037,0.0174681906405003,-0.0037252821476382,16.0,O8,H10_C21_O8,0,21,10,8,0,0,True
2899,2899,390.041656037,0.0054992452016389,0.0137933985289415,12.0,N1O10,H11_C16_13C_N_O10,0,17,11,10,1,0,True
2900,2900,390.043436037,0.0067623771527157,-0.012308885485818,7.0,O13,H14_C14_O13,0,14,14,13,0,0,True
2901,2901,390.048796037,0.0032810622631627,-0.0123907573627369,16.0,N2O7,H10_C20_N2_O7,0,20,10,7,2,0,True
2902,2902,390.058696037,0.1128962691395298,-0.0022586344423125,11.0,O10,H14_C18_O10,0,18,14,10,0,0,True
2903,2903,390.062056037,0.0071320743091284,-0.032889638494365,6.0,O10S1,H18_C15_O10_S,0,15,18,10,0,1,True
2904,2904,390.069916037,0.0247851135278351,-0.0365601125857961,11.0,N2O9,H14_C17_N2_O9,0,17,14,9,2,0,True
2905,2905,390.073956037,0.0088265196093533,0.0077908303994645,15.0,O7,H14_C22_O7,0,22,14,7,0,0,True
2906,2906,390.078026037,0.0069010135863704,-0.0259640363367352,11.0,N1O9,H15_C17_13C_N_O9,0,18,15,9,1,0,True
2907,2907,390.079816037,0.0163899072676299,-0.0264279246965551,6.0,O12,H18_C15_O12,0,15,18,12,0,0,True
2908,2908,390.087446037,0.008410610308389,0.0695741437429312,24.0,N1O1,H11_C28_13C_N_O,0,29,11,1,1,0,True
2909,2909,390.091026037,0.0021411626975569,-0.0863618944586564,6.0,N2O11,H18_C14_N2_O11,0,14,18,11,2,0,True
2910,2910,390.095076037,0.0711975107058135,-0.0163780584688558,10.0,O9,H18_C19_O9,0,19,18,9,0,0,True
2911,2911,390.098436037,0.0048368711297328,-0.0470060843054508,5.0,O9S1,H22_C16_O9_S,0,16,22,9,0,1,True
2912,2912,390.106316037,0.0172525339659262,0.0005921462736008301,10.0,N2O8,H18_C18_N2_O8,0,18,18,8,2,0,True
2913,2913,390.114406037,0.0022797991312116,-0.0400805501119014,10.0,N1O8,H19_C18_13C_N_O8,0,19,19,8,1,0,True
2914,2914,390.116196037,0.0185772821097384,-0.0405443304402717,5.0,O11,H22_C16_O11,0,16,22,11,0,0,True
2915,2915,390.127446037,0.0034351027450013,0.0020583016800784,5.0,N2O10,H22_C15_N2_O10,0,15,22,10,2,0,True
2916,2916,390.131456037,0.0384331002187374,-0.0304948493510246,9.0,O8,H22_C20_O8,0,20,22,8,0,0,True
2917,2917,390.142706037,0.0059305585507871,0.0121058267773944,9.0,N2O7,H22_C19_N2_O7,0,19,22,7,2,0,True
2918,2918,390.152596037,0.0116146523306324,-0.0033961070220573,4.0,O10,H26_C17_O10,0,17,26,10,0,0,True
2919,2919,390.163826037,0.0038510120459656,-0.0120590370598032,4.0,N2O9,H26_C16_N2_O9,0,16,26,9,2,0,True
2920,2920,390.167846037,0.0152346036538402,-0.0189790113095163,8.0,O7,H26_C21_O7,0,21,26,7,0,0,True
2921,2921,390.186476037,0.003358082504082,-0.0139241115369397,7.0,O4S1,H30_C22_O4_S,0,22,30,4,0,1,True
2922,2922,390.188966037,0.004929295418836,-0.0431406356485033,3.0,O9,H30_C18_O9,0,18,30,9,0,0,True
2923,2923,390.204226037,0.0058381342616839,-0.0330929270266767,7.0,O6,H30_C22_O6,0,22,30,6,0,0,True
2924,2924,390.989296037,0.0022952031793955,0.0391187178876786,13.0,O12,H6_C15_13C_O12,0,16,6,12,0,0,True
2925,2925,391.017546037,0.0143257648109923,-0.0366888906796768,12.0,N1O11,H9_C16_N_O11,0,16,9,11,1,0,True
2926,2926,391.025656037,0.017052281339536,-0.026118490790186,12.0,O11,H10_C16_13C_O11,0,17,10,11,0,0,True
2927,2927,391.032806037,0.0065313164299577,-0.0266627244550814,16.0,N1O8,H9_C20_N_O8,0,20,9,8,1,0,True
2928,2928,391.053946037,0.0449644166486952,0.0003733500000278687,11.0,N1O10,H13_C17_N_O10,0,17,13,10,1,0,True
2929,2929,391.062046037,0.0193936966634831,-0.0146293918846467,11.0,O10,H14_C17_13C_O10,0,18,14,10,0,0,True
2930,2930,391.069216037,0.0056686897316614,0.035968057389387,15.0,N1O7,H13_C21_N_O7,0,21,13,7,1,0,True
2931,2931,391.073276037,0.0042977294432976,-0.0232718535038063,11.0,N2O9,H14_C16_13C_N2_O9,0,17,14,9,2,0,True
2932,2932,391.075096037,0.0024492436612341,0.0529770373601727,6.0,N1O12,H17_C14_N_O12,0,14,17,12,1,0,True
2933,2933,391.083166037,0.0033272744077143,-0.038736006286132,6.0,O12,H18_C14_13C_O12,0,15,18,12,0,0,True
2934,2934,391.090326037,0.0363381496657321,-0.0137103876281586,10.0,N1O9,H17_C18_N_O9,0,18,17,9,1,0,True
2935,2935,391.098426037,0.0140330878954989,-0.0287114425606652,10.0,O9,H18_C18_13C_O9,0,19,18,9,0,0,True
2936,2936,391.109656037,0.004482578021504,-0.0373526957948644,10.0,N2O8,H18_C17_13C_N2_O8,0,18,18,8,2,0,True
2937,2937,391.111466037,0.0043439415878492,0.0133210107416946,5.0,N1O11,H21_C15_N_O11,0,15,21,11,1,0,True
2938,2938,391.119536037,0.0036353553713916,-0.0783826866216747,5.0,O11,H22_C15_13C_O11,0,16,22,11,0,0,True
2939,2939,391.126706037,0.0150959672201854,-0.0277915053054853,9.0,N1O8,H21_C19_N_O8,0,19,21,8,1,0,True
2940,2940,391.134816037,0.0083335900674697,-0.0172242400883388,9.0,O8,H22_C19_13C_O8,0,20,22,8,0,0,True
2941,2941,391.147876037,0.0031732339258757,0.0759354756239874,4.0,N1O10,H25_C16_N_O10,0,16,25,10,1,0,True
2942,2942,391.163076037,0.0049446994670199,-0.0674347902158395,8.0,N1O7,H25_C20_N_O7,0,20,25,7,1,0,True
2943,2943,391.171176037,0.0036353553713916,-0.0824319426336819,8.0,O7,H26_C20_13C_O7,0,21,26,7,0,0,True
2944,2944,391.983836037,0.0022797991312116,0.0447492942850846,12.0,O10S1,H8_C16_O10_S,0,16,8,10,0,1,True
2945,2945,392.001566037,0.0144181891000955,-0.025354490676906,12.0,O12,H8_C16_O12,0,16,8,12,0,0,True
2946,2946,392.016816037,0.0139252595582118,-0.0408630429377626,16.0,O9,H8_C20_O9,0,20,8,9,0,0,True
2947,2947,392.020886037,0.0032040420222434,-0.0744501147485354,12.0,N1O11,H9_C15_13C_N_O11,0,16,9,11,1,0,True
2948,2948,392.032096037,0.0037277796604947,0.0201539619500847,20.0,O6,H8_C24_O6,0,24,8,6,0,0,True
2949,2949,392.037956037,0.1246803660001848,-0.0138940627923838,11.0,O11,H12_C17_O11,0,17,12,11,0,0,True
2950,2950,392.041316037,0.0033888906004497,-0.0443703234190938,6.0,O11S1,H16_C14_O11_S,0,14,16,11,0,1,True
2951,2951,392.049186037,0.0179919282787516,-0.022515032192523,11.0,N2O10,H12_C16_N2_O10,0,16,12,10,2,0,True
2952,2952,392.053216037,0.0173449582550294,-0.0038948794001221,15.0,O8,H12_C21_O8,0,21,12,8,0,0,True
2953,2953,392.057286037,0.0066699528636125,-0.0374792167835979,11.0,N1O10,H13_C16_13C_N_O10,0,17,13,10,1,0,True
2954,2954,392.059066037,0.0036045472750238,-0.0634470725538671,6.0,O13,H16_C14_O13,0,14,16,13,0,0,True
2955,2955,392.064436037,0.0047906589851813,-0.0380218112358856,15.0,N2O7,H12_C20_N2_O7,0,20,12,7,2,0,True
2956,2956,392.066706037,0.0075787917064604,0.0575769370939078,24.0,N1O2,H9_C27_13C_N_O2,0,28,9,2,1,0,True
2957,2957,392.068486037,0.0037431837086786,0.031609273535986,19.0,O5,H12_C25_O5,0,25,12,5,0,0,True
2958,2958,392.074336037,0.1382205243538002,-0.0279411298562936,10.0,O10,H16_C18_O10,0,18,16,10,0,0,True
2959,2959,392.077716037,0.0052835885270649,-0.0074041441772239,5.0,O10S1,H20_C15_O10_S,0,15,20,10,0,1,True
2960,2960,392.085576037,0.0266490033580825,-0.011056259746277,10.0,N2O9,H16_C17_N2_O9,0,17,16,9,2,0,True
2961,2961,392.093686037,0.006731569056348,-0.0005151830570409147,10.0,N1O9,H17_C17_13C_N_O9,0,18,17,9,1,0,True
2962,2962,392.095496037,0.0064234880926707,0.0500311790425397,5.0,O12,H20_C15_O12,0,15,20,12,0,0,True
2963,2963,392.110726037,0.0812871622662435,-0.0164825892398784,9.0,O9,H20_C19_O9,0,19,20,9,0,0,True
2964,2964,392.114086037,0.0040666687205397,-0.0469531716421701,4.0,O9S1,H24_C16_O9_S,0,16,24,9,0,1,True
2965,2965,392.121956037,0.0142641486182568,-0.0251018843374901,9.0,N2O8,H20_C18_N2_O8,0,18,20,8,2,0,True
2966,2966,392.130066037,0.0029267691549339,-0.0145614948199122,9.0,N1O8,H21_C18_13C_N_O8,0,19,21,8,1,0,True
2967,2967,392.131866037,0.0063002557071998,0.0104786180027164,4.0,O11,H24_C16_O11,0,16,24,11,0,0,True
2968,2968,392.147106037,0.0436550725530669,-0.0305268093300668,8.0,O8,H24_C20_O8,0,20,24,8,0,0,True
2969,2969,392.158316037,0.0044979820696879,-0.0901447158091074,8.0,N2O7,H24_C19_N2_O7,0,19,24,7,2,0,True
2970,2970,392.168216037,0.0032348501186111,-0.0800651320995505,3.0,O10,H28_C17_O10,0,17,28,10,0,0,True
2971,2971,392.183496037,0.0172987461104778,-0.019070154790676,7.0,O7,H28_C21_O7,0,21,28,7,0,0,True
2972,2972,392.219866037,0.0039280322868849,-0.0586074342812582,6.0,O6,H32_C22_O6,0,22,32,6,0,0,True
2973,2973,393.012116037,0.0038510120459656,0.0890761342183779,16.0,N1O9,H7_C19_N_O9,0,19,7,9,1,0,True
2974,2974,393.015416037,0.0047598508888135,-0.0939912239198173,11.0,N1O9S1,H11_C16_N_O9_S,0,16,11,9,1,1,True
2975,2975,393.033206037,0.0221510212883945,-0.0112458690872121,11.0,N1O11,H11_C16_N_O11,0,16,11,11,1,0,True
2976,2976,393.041306037,0.0187467266397609,-0.0261728215185231,11.0,O11,H12_C16_13C_O11,0,17,12,11,0,0,True
2977,2977,393.048456037,0.0095813179703626,-0.0267142633744416,15.0,N1O8,H11_C20_N_O8,0,20,11,8,1,0,True
2978,2978,393.069586037,0.051726793801411,-0.0252576141554713,10.0,N1O10,H15_C17_N_O10,0,17,15,10,1,0,True
2979,2979,393.075226037,0.0025262639021534,0.0651402030015069,14.0,O5S1,H16_C21_13C_O5_S,0,22,16,5,0,1,True
2980,2980,393.077686037,0.0256015280815798,-0.0401828966268712,10.0,O10,H16_C17_13C_O10,0,18,16,10,0,0,True
2981,2981,393.084876037,0.0043593456360331,0.0610351643794881,14.0,N1O7,H15_C21_N_O7,0,21,15,7,1,0,True
2982,2982,393.088926037,0.0056378816352937,-0.0233407745542831,10.0,N2O9,H16_C16_13C_N2_O9,0,17,16,9,2,0,True
2983,2983,393.090756037,0.0038202039495979,0.0779565520713199,5.0,N1O12,H19_C14_N_O12,0,14,19,12,1,0,True
2984,2984,393.105976037,0.0337194614744754,-0.0138283322285342,9.0,N1O9,H19_C18_N_O9,0,18,19,9,1,0,True
2985,2985,393.114076037,0.0173757663513971,-0.0287524681513792,9.0,O9,H20_C18_13C_O9,0,19,20,9,0,0,True
2986,2986,393.121246037,0.0026186881912566,0.0215811282640792,13.0,N1O6,H19_C22_N_O6,0,22,19,6,1,0,True
2987,2987,393.125286037,0.0034042946486336,-0.0882237831016876,9.0,N2O8,H20_C17_13C_N2_O8,0,18,20,8,2,0,True
2988,2988,393.127106037,0.0050217197079392,-0.012372588737464,4.0,N1O11,H23_C15_N_O11,0,15,23,11,1,0,True
2989,2989,393.142356037,0.0127699559444221,-0.0278372446293792,8.0,N1O8,H23_C19_N_O8,0,19,23,8,1,0,True
2990,2990,393.150486037,0.0089497519948242,0.033546950806896,8.0,O8,H24_C19_13C_O8,0,20,24,8,0,0,True
2991,2991,393.178726037,0.0033888906004497,-0.0672772920666021,7.0,N1O7,H27_C20_N_O7,0,20,27,7,1,0,True
2992,2992,393.186836037,0.0035121229859207,-0.0567643622214436,7.0,O7,H28_C20_13C_O7,0,21,28,7,0,0,True
2993,2993,393.996086037,0.0106441972950491,-0.0268657490751866,16.0,O10,H6_C19_O10,0,19,6,10,0,0,True
2994,2994,393.999446037,0.0048676792261006,-0.0571904357195279,11.0,O10S1,H10_C16_O10_S,0,16,10,10,0,1,True
2995,2995,394.017216037,0.0393881512061369,-0.0254125951868616,11.0,O12,H10_C16_O12,0,16,10,12,0,0,True
2996,2996,394.028456037,0.0046212144551588,-0.0086110531711045,11.0,N2O11,H10_C15_N2_O11,0,15,10,11,2,0,True
2997,2997,394.032476037,0.026032841430728,-0.0154631924906326,15.0,O9,H10_C20_O9,0,20,10,9,0,0,True
2998,2998,394.036526037,0.0043901537324008,-0.0996354332654296,11.0,N1O11,H11_C15_13C_N_O11,0,16,11,11,1,0,True
2999,2999,394.043686037,0.0066083366708771,-0.0747962752051668,15.0,N2O8,H10_C19_N2_O8,0,19,10,8,2,0,True
3000,3000,394.047056037,0.0028651529621984,-0.0797392074848253,10.0,N2O8S1,H14_C16_N2_O8_S,0,16,14,8,2,1,True
3001,3001,394.047706037,0.0073785390800702,-0.0816474743351895,19.0,O6,H10_C24_O6,0,24,10,6,0,0,True
3002,3002,394.053606037,0.1720786222619304,-0.0140107839389808,10.0,O11,H14_C17_O11,0,17,14,11,0,0,True
3003,3003,394.056986037,0.0030500015404048,0.0064229290519848,5.0,O11S1,H18_C14_O11_S,0,14,18,11,0,1,True
3004,3004,394.064836037,0.0202563233617794,-0.0225876534271156,10.0,N2O10,H14_C16_N2_O10,0,16,14,10,2,0,True
3005,3005,394.068856037,0.0176222311223389,-0.029439017585763,14.0,O8,H14_C21_O8,0,21,14,8,0,0,True
3006,3006,394.072946037,0.0090421762839274,-0.0120992827458764,10.0,N1O10,H15_C16_13C_N_O10,0,17,15,10,1,0,True
3007,3007,394.080076037,0.0049446994670199,-0.0633906699251179,14.0,N2O7,H14_C20_N2_O7,0,20,14,7,2,0,True
3008,3008,394.082356037,0.0027727286730952,0.0570946648897097,23.0,N1O2,H11_C27_13C_N_O2,0,28,11,2,1,0,True
3009,3009,394.084106037,0.0035121229859207,-0.0448660571698591,18.0,O5,H14_C25_O5,0,25,14,5,0,0,True
3010,3010,394.089996037,0.1501586616962938,-0.0026110787946835,9.0,O10,H18_C18_O10,0,18,18,10,0,0,True
3011,3011,394.093346037,0.0034042946486336,-0.0583034455893449,4.0,O10S1,H22_C15_O10_S,0,15,22,10,0,1,True
3012,3012,394.101226037,0.0252780430697187,-0.0111874811602119,9.0,N2O9,H18_C17_N2_O9,0,17,18,9,2,0,True
3013,3013,394.109316037,0.0062232354662805,-0.0514476547960919,9.0,N1O9,H19_C17_13C_N_O9,0,18,19,9,1,0,True
3014,3014,394.111156037,0.0035737391786561,0.0749610852923804,4.0,O12,H22_C15_O12,0,15,22,12,0,0,True
3015,3015,394.122336037,0.0024954558057857,-0.0604812206219536,4.0,N2O11,H22_C14_N2_O11,0,14,22,11,2,0,True
3016,3016,394.126376037,0.0933639360423919,-0.0165860505351955,8.0,O9,H22_C19_O9,0,19,22,9,0,0,True
3017,3017,394.129756037,0.0026803043839921,0.0038439117699346,3.0,O9S1,H26_C16_O9_S,0,16,26,9,0,1,True
3018,3018,394.137616037,0.0120305616315967,0.0002105864255510564,8.0,N2O8,H22_C18_N2_O8,0,18,22,8,2,0,True
3019,3019,394.147496037,0.0023106072275794,-0.040505141220493,3.0,O11,H26_C16_O11,0,16,26,11,0,0,True
3020,3020,394.162756037,0.0446871437813857,-0.030558442582603,7.0,O8,H26_C20_O8,0,20,26,8,0,0,True
3021,3021,394.199146037,0.0127545518962383,-0.0191603661878388,6.0,O7,H30_C21_O7,0,21,30,7,0,0,True
3022,3022,394.238876037,0.0022181829384762,-0.0888014909612807,0.0,O6S1,H38_C19_O6_S,0,19,38,6,0,1,True
3023,3023,394.994716037,0.0032348501186111,-0.0038127092046031,11.0,N1O10S1,H9_C15_N_O10_S,0,15,9,10,1,1,True
3024,3024,395.020556037,0.0067007609599802,-0.062915713204576,11.0,O12,H10_C15_13C_O12,0,16,10,12,0,0,True
3025,3025,395.027716037,0.0093194491512369,-0.0381390960468847,15.0,N1O9,H9_C19_N_O9,0,19,9,9,1,0,True
3026,3026,395.031096037,0.0051295480452262,-0.0177555641019738,10.0,N1O9S1,H13_C16_N_O9_S,0,16,13,9,1,1,True
3027,3027,395.031846037,0.0028651529621984,0.0804163012620347,11.0,N2O11,H10_C14_13C_N2_O11,0,15,10,11,2,0,True
3028,3028,395.035826037,0.0044671739733201,-0.027675970831148,15.0,O9,H10_C19_13C_O9,0,20,10,9,0,0,True
3029,3029,395.048856037,0.0295603684648325,-0.0113758080038162,10.0,N1O11,H13_C16_N_O11,0,16,13,11,1,0,True
3030,3030,395.056956037,0.0293293077420746,-0.0262265979809034,10.0,O11,H14_C16_13C_O11,0,17,14,11,0,0,True
3031,3031,395.064116037,0.0116916725715518,-0.0014529286053119,14.0,N1O8,H13_C20_N_O8,0,20,13,8,1,0,True
3032,3032,395.067456037,0.0033426784558982,-0.082320118938012,9.0,N1O8S1,H17_C17_N_O8_S,0,17,17,8,1,1,True
3033,3033,395.068206037,0.0038664160941495,0.0158428339174441,10.0,N2O10,H14_C15_13C_N2_O10,0,16,14,10,2,0,True
3034,3034,395.085236037,0.0501247727902893,-0.0253160561269577,9.0,N1O10,H17_C17_N_O10,0,17,17,10,1,0,True
3035,3035,395.093346037,0.0296681968021195,-0.0148547172662175,9.0,O10,H18_C17_13C_O10,0,18,18,10,0,0,True
3036,3036,395.100506037,0.004482578021504,0.0099164642955659,13.0,N1O7,H17_C21_N_O7,0,21,17,7,1,0,True
3037,3037,395.104596037,0.0041282849132752,0.0272105162921005,9.0,N2O9,H18_C16_13C_N2_O9,0,17,18,9,2,0,True
3038,3038,395.121626037,0.0258633969007055,-0.0139450731900225,8.0,N1O9,H21_C18_N_O9,0,18,21,9,1,0,True
3039,3039,395.129726037,0.0179611201823839,-0.0287930754673694,8.0,O9,H22_C18_13C_O9,0,19,22,9,0,0,True
3040,3040,395.140956037,0.0026186881912566,-0.0373461665983703,8.0,N2O8,H22_C17_13C_N2_O8,0,18,22,8,2,0,True
3041,3041,395.142776037,0.0039896484796204,0.038117867520282,3.0,N1O11,H25_C15_N_O11,0,15,25,11,1,0,True
3042,3042,395.158026037,0.0081487414892633,0.0227301470857801,7.0,N1O8,H25_C19_N_O8,0,19,25,8,1,0,True
3043,3043,395.166116037,0.0103515203795557,-0.0174230525477071,7.0,O8,H26_C19_13C_O8,0,20,26,8,0,0,True
3044,3044,395.202476037,0.0025570719985212,-0.0819655795032407,6.0,O7,H30_C20_13C_O7,0,21,30,7,0,0,True
3045,3045,395.978736037,0.0026957084321759,0.0073261510081131,11.0,O11S1,H8_C15_O11_S,0,15,8,11,0,1,True
3046,3046,395.996486037,0.0036815675159431,-0.0115632337923371,11.0,O13,H8_C15_O13,0,15,8,13,0,0,True
3047,3047,396.011736037,0.0301303182476354,-0.0269158689688631,15.0,O10,H8_C19_O10,0,19,8,10,0,0,True
3048,3048,396.015096037,0.0050525278043069,-0.0570862075075574,10.0,O10S1,H12_C16_O10_S,0,16,12,10,0,1,True
3049,3049,396.022946037,0.0055762654425583,-0.0859520902865264,15.0,N2O9,H8_C18_N2_O9,0,18,8,9,2,0,True
3050,3050,396.026996037,0.0116762685233679,-0.0170165167563287,19.0,O7,H8_C23_O7,0,23,8,7,0,0,True
3051,3051,396.032866037,0.0728919560060384,-0.0254701082390593,10.0,O12,H12_C16_O12,0,16,12,12,0,0,True
3052,3052,396.044086037,0.0060229828398903,-0.0592535042838729,10.0,N2O11,H12_C15_N2_O11,0,15,12,11,2,0,True
3053,3053,396.048126037,0.033550016944453,-0.0155713400274309,14.0,O9,H12_C20_O9,0,20,12,9,0,0,True
3054,3054,396.052186037,0.0044209618287686,-0.0740659968810099,10.0,N1O11,H13_C15_13C_N_O11,0,16,13,11,1,0,True
3055,3055,396.059346037,0.0086878831756985,-0.0493537146917575,14.0,N2O8,H12_C19_N2_O8,0,19,12,8,2,0,True
3056,3056,396.063376037,0.0077020240919313,-0.0309218188637368,18.0,O6,H12_C24_O6,0,24,12,6,0,0,True
3057,3057,396.069256037,0.1788718075110139,-0.0141263173532197,9.0,O11,H16_C17_O11,0,17,16,11,0,0,True
3058,3058,396.080486037,0.0206722326627437,-0.0226595359546446,9.0,N2O10,H16_C16_N2_O10,0,16,16,10,2,0,True
3059,3059,396.084516037,0.0178840999414646,-0.00422889534099,13.0,O8,H16_C21_O8,0,21,16,8,0,0,True
3060,3060,396.088586037,0.0087957115129856,-0.0374714156495279,9.0,N1O10,H17_C16_13C_N_O10,0,17,17,10,1,0,True
3061,3061,396.090366037,0.0031424258295079,-0.0631749775391569,4.0,O13,H20_C14_O13,0,14,20,13,0,0,True
3062,3062,396.095746037,0.005945962598971,-0.0127620659438604,13.0,N2O7,H16_C20_N2_O7,0,20,16,7,2,0,True
3063,3063,396.105646037,0.1480483070951046,-0.0027846106190844,8.0,O10,H20_C18_O10,0,18,20,10,0,0,True
3064,3064,396.116876037,0.017606827074155,-0.011317366840668,8.0,N2O9,H20_C17_N2_O9,0,17,20,9,2,0,True
3065,3065,396.120876037,0.0045750023106072,-0.068622992703656,12.0,O7,H20_C22_O7,0,22,20,7,0,0,True
3066,3066,396.124976037,0.0051911642379617,-0.0261281176252256,8.0,N1O9,H21_C17_13C_N_O9,0,18,21,9,1,0,True
3067,3067,396.126776037,0.0026957084321759,-0.0013404798343338,3.0,O12,H24_C15_O12,0,15,24,12,0,0,True
3068,3068,396.142026037,0.0839058504575002,-0.0166884591104048,7.0,O9,H24_C19_O9,0,19,24,9,0,0,True
3069,3069,396.153246037,0.0054992452016389,-0.0504627948598783,7.0,N2O8,H24_C18_N2_O8,0,18,24,8,2,0,True
3070,3070,396.157316037,0.0025108598539696,0.0689347360563294,11.0,O6,H24_C23_O6,0,23,24,6,0,0,True
3071,3071,396.178406037,0.0339659262454173,-0.0305897539520456,6.0,O8,H28_C20_O8,0,20,28,8,0,0,True
3072,3072,396.214816037,0.0079330848146893,0.031228009411345,5.0,O7,H32_C21_O7,0,21,32,7,0,0,True
3073,3073,396.254546037,0.0048676792261006,-0.0380639166028816,-1.0,O6S1,H40_C19_O6_S,0,19,40,6,0,1,True
3074,3074,397.006986037,0.0085492467420438,-0.0242615378064146,15.0,N1O10,H7_C18_N_O10,0,18,7,10,1,0,True
3075,3075,397.015086037,0.0048060630333651,-0.0390388187163175,15.0,O10,H8_C18_13C_O10,0,19,8,10,0,0,True
3076,3076,397.028126037,0.0058843464062355,0.0023675903247989,10.0,N1O12,H11_C15_N_O12,0,15,11,12,1,0,True
3077,3077,397.036196037,0.0113835916078745,-0.0879693093307251,10.0,O12,H12_C15_13C_O12,0,16,12,12,0,0,True
3078,3078,397.043366037,0.0180843525678548,-0.038131854883917,14.0,N1O9,H11_C19_N_O9,0,19,11,9,1,0,True
3079,3079,397.046756037,0.0055146492498228,0.0073341488610346,9.0,N1O9S1,H15_C16_N_O9_S,0,16,15,9,1,1,True
3080,3080,397.051476037,0.0053298006716165,-0.0277218462072096,14.0,O9,H12_C19_13C_O9,0,20,12,9,0,0,True
3081,3081,397.064516037,0.0329338550170984,0.0136803963761155,9.0,N1O11,H15_C16_N_O11,0,16,15,11,1,0,True
3082,3082,397.072606037,0.029283095597523,-0.0262798283318348,9.0,O11,H16_C16_13C_O11,0,17,16,11,0,0,True
3083,3083,397.079776037,0.0132166733417542,0.0235519423823044,13.0,N1O8,H15_C20_N_O8,0,20,15,8,1,0,True
3084,3084,397.083886037,0.0037585877568625,0.0911268407716107,9.0,N2O10,H16_C15_13C_N2_O10,0,16,16,10,2,0,True
3085,3085,397.087856037,0.0032040420222434,-0.0415902922216334,13.0,O8,H16_C20_13C_O8,0,21,16,8,0,0,True
3086,3086,397.100896037,0.0369851196894543,-0.00019138710800172096,8.0,N1O10,H19_C17_N_O10,0,17,19,10,1,0,True
3087,3087,397.108996037,0.0289133984411103,-0.0149656645367494,8.0,O10,H20_C17_13C_O10,0,18,20,10,0,0,True
3088,3088,397.116156037,0.0047290427924458,0.009679787612795,12.0,N1O7,H19_C21_N_O7,0,21,19,7,1,0,True
3089,3089,397.120236037,0.0036815675159431,0.0017047732259557,8.0,N2O9,H20_C16_13C_N2_O9,0,17,20,9,2,0,True
3090,3090,397.122026037,0.004482578021504,0.0012489864790149,3.0,N1O12,H23_C14_N_O12,0,14,23,12,1,0,True
3091,3091,397.137286037,0.0173603623032132,0.0111195805067508,7.0,N1O9,H23_C18_N_O9,0,18,23,9,1,0,True
3092,3092,397.145376037,0.0182075849533257,-0.0288332703047821,7.0,O9,H24_C18_13C_O9,0,19,24,9,0,0,True
3093,3093,397.158386037,0.002572476046705,-0.0629773935534533,2.0,N1O11,H27_C15_N_O11,0,15,27,11,1,0,True
