,peakNo,mass,intensity,errorPPM,DBE,class,formula,z,C,H,O,N,S,assign
1203,1203,446.194046037,0.0366311056439356,-0.0497384493291193,9.0,O8,H30_C24_O8,0,24,30,8,0,0,True
1204,1204,446.209376037,0.0075213659931889,0.1159253990354972,13.0,O5,H30_C28_O5,0,28,30,5,0,0,True
1205,1205,446.230386037,0.0047493688276154,-0.1517175927415363,8.0,O7,H34_C25_O7,0,25,34,7,0,0,True
1206,1206,446.245576037,0.0046616436165814,-0.2997923278771658,12.0,O4,H34_C29_O4,0,29,34,4,0,0,True
1207,1207,446.303136037,0.0063826674898232,-0.1987819327701352,6.0,O5,H42_C27_O5,0,27,42,5,0,0,True
1208,1208,447.022716037,0.0065321267176882,0.1572492794867258,18.0,N1O10,H9_C22_N_O10,0,22,9,10,1,0,True
1209,1209,447.030806037,0.0080630340118947,0.1217522357093796,18.0,O10,H10_C22_13C_O10,0,23,10,10,0,0,True
1210,1210,447.037876037,0.004125632272821,-0.0576819132400863,22.0,N1O7,H9_C26_N_O7,0,26,9,7,1,0,True
1211,1211,447.058976037,0.0103040848368161,-0.1235049578354881,17.0,N1O9,H13_C23_N_O9,0,23,13,9,1,0,True
1212,1212,447.067076037,0.0066608954492479,-0.1366260306037582,17.0,O9,H14_C23_13C_O9,0,24,14,9,0,0,True
1213,1213,447.071646037,0.0045685295655899,-0.3129118144972693,25.0,N1O1S1,H13_C31_N_O_S,0,31,13,1,1,1,True
1214,1214,447.074236037,0.0078756498367091,-0.1147326235052814,21.0,N1O6,H13_C27_N_O6,0,27,13,6,1,0,True
1215,1215,447.095486037,0.0067736656665185,0.1549512402443012,16.0,N1O8,H17_C24_N_O8,0,24,17,8,1,0,True
1216,1216,447.131846037,0.0050174789551409,0.0978905896224044,15.0,N1O7,H21_C25_N_O7,0,25,21,7,1,0,True
1217,1217,447.197286037,0.0099912832762291,-0.3064262782129301,9.0,O8,H30_C23_13C_O8,0,24,30,8,0,0,True
1218,1218,448.025296037,0.0041139736592821,0.0148942483580804,17.0,O8S1,H12_C23_O8_S,0,23,12,8,0,1,True
1219,1219,448.041036037,0.0055115093559178,-0.4924236448029365,22.0,N1O7,H9_C25_13C_N_O7,0,26,9,7,1,0,True
1220,1220,448.043026037,0.0237325529500932,-0.0464397362139748,17.0,O10,H12_C23_O10,0,23,12,10,0,0,True
1221,1221,448.058306037,0.0122953254815068,0.0069477565888569,21.0,O7,H12_C27_O7,0,27,12,7,0,0,True
1222,1222,448.079406037,0.013833247617534,-0.0587284299594373,16.0,O9,H16_C24_O9,0,24,16,9,0,0,True
1223,1223,448.115796037,0.0089365003964235,-0.0486994660538812,15.0,O8,H20_C25_O8,0,25,20,8,0,0,True
1224,1224,448.152036037,0.0089884545404127,-0.3733799837728402,14.0,O7,H24_C26_O7,0,26,24,7,0,0,True
1225,1225,448.188626037,0.0072073358004662,0.0829137507382127,13.0,O6,H28_C27_O6,0,27,28,6,0,0,True
1226,1226,448.224946037,0.0094932879436853,-0.0632427986481779,12.0,O5,H32_C28_O5,0,28,32,5,0,0,True
1227,1227,448.246006037,0.0046196879961786,-0.2181279893451224,7.0,O7,H36_C25_O7,0,25,36,7,0,0,True
1228,1228,449.038296037,0.0081889091516391,0.0004899360762257082,17.0,N1O10,H11_C22_N_O10,0,22,11,10,1,0,True
1229,1229,449.046466037,0.0066021938114532,0.1433103362229612,17.0,O10,H12_C22_13C_O10,0,23,12,10,0,0,True
1230,1230,449.053386037,0.0063862920276692,-0.3693547474280826,21.0,N1O7,H11_C26_N_O7,0,26,11,7,1,0,True
1231,1231,449.061576037,0.004653469779722,-0.1819950855577907,21.0,O7,H12_C26_13C_O7,0,27,12,7,0,0,True
1232,1232,449.074666037,0.0076374851217542,-0.0340433366631768,16.0,N1O9,H15_C23_N_O9,0,23,15,9,1,0,True
1233,1233,449.082756037,0.0041241971642584,-0.0693747410965779,16.0,O9,H16_C23_13C_O9,0,24,16,9,0,0,True
1234,1234,449.089946037,0.0065075618665391,0.0192210938584694,20.0,N1O6,H15_C27_N_O6,0,27,15,6,1,0,True
1235,1235,449.110906037,0.0051452766631262,-0.3580318308250105,15.0,N1O8,H19_C24_N_O8,0,24,19,8,1,0,True
1236,1236,449.147376037,0.0052565728140176,-0.1698863313423266,14.0,N1O7,H23_C25_N_O7,0,25,23,7,1,0,True
1237,1237,450.022266037,0.0182624080297139,-0.1008238999380317,17.0,O11,H10_C22_O11,0,22,10,11,0,0,True
1238,1238,450.037496037,0.0090980730703343,-0.1587712148535922,21.0,O8,H10_C26_O8,0,26,10,8,0,0,True
1239,1239,450.058736037,0.0119075793085379,0.0869197659660311,16.0,O10,H14_C23_O10,0,23,14,10,0,0,True
1240,1240,450.073916037,0.0169580477426306,-0.0821220663117157,20.0,O7,H14_C27_O7,0,27,14,7,0,0,True
1241,1241,450.094986037,0.010130449362021,-0.2141525743545355,15.0,O9,H18_C24_O9,0,24,18,9,0,0,True
1242,1242,450.131346037,0.0093805591190946,-0.2708031801353783,14.0,O8,H22_C25_O8,0,25,22,8,0,0,True
1243,1243,450.167916037,0.0065766891029828,0.1390481147175016,13.0,O7,H26_C26_O7,0,26,26,7,0,0,True
1244,1244,450.204146037,0.0080927101285592,-0.2063797075638223,12.0,O6,H30_C27_O6,0,27,30,6,0,0,True
1245,1245,450.225536037,0.0044665097577628,0.372388917506986,7.0,O8,H34_C24_O8,0,24,34,8,0,0,True
1246,1246,450.240536037,0.0070710506451993,-0.1963861380005001,11.0,O5,H34_C28_O5,0,28,34,5,0,0,True
1247,1247,451.017646037,0.006022901307586,0.1899127469641642,17.0,N1O11,H9_C21_N_O11,0,21,9,11,1,0,True
1248,1248,451.054086037,0.0058853660933845,0.3107077495067013,16.0,N1O10,H13_C22_N_O10,0,22,13,10,1,0,True
1249,1249,451.069136037,0.014555109172458,-0.1461727143253265,20.0,N1O7,H13_C26_N_O7,0,26,13,7,1,0,True
1250,1250,451.077476037,0.0047449919169397,0.3728827284993791,20.0,O7,H14_C26_13C_O7,0,27,14,7,0,0,True
1251,1251,451.126666037,0.0050388312473527,-0.1127621215245756,14.0,N1O8,H21_C24_N_O8,0,24,21,8,1,0,True
1252,1252,452.027936037,0.0044218543606814,-0.2862632808420123,21.0,N2O8,H8_C24_N2_O8,0,24,8,8,2,0,True
1253,1253,452.038026037,0.0079204800569917,0.1428043578137774,16.0,O11,H12_C22_O11,0,22,12,11,0,0,True
1254,1254,452.051596037,0.0082406553582832,0.3730857307610722,25.0,N1O5,H9_C28_13C_N_O5,0,29,9,5,1,0,True
1255,1255,452.053166037,0.0285560701897173,-0.1139843802755839,20.0,O8,H12_C26_O8,0,26,12,8,0,0,True
1256,1256,452.064416037,0.0059209224054662,-0.0772168716389171,20.0,N2O7,H12_C25_N2_O7,0,25,12,7,2,0,True
1257,1257,452.074386037,0.0074169288528523,0.0863685297306877,15.0,O10,H16_C23_O10,0,23,16,10,0,0,True
1258,1258,452.089636037,0.0090715228314654,0.0729169557868542,19.0,O7,H16_C27_O7,0,27,16,7,0,0,True
1259,1259,452.110866037,0.0071836513959684,0.2953633942141255,14.0,O9,H20_C24_O9,0,24,20,9,0,0,True
1260,1260,452.147056037,0.0060031686865922,-0.1370593906389389,13.0,O8,H24_C25_O8,0,25,24,8,0,0,True
1261,1261,452.183466037,0.0064218892454582,-0.0828844988193532,12.0,O7,H28_C26_O7,0,26,28,7,0,0,True
1262,1262,452.219726037,0.0072437759680082,-0.3604155029646506,11.0,O6,H32_C27_O6,0,27,32,6,0,0,True
1263,1263,452.256196037,0.0069177482287436,-0.1735631279638499,10.0,O5,H36_C28_O5,0,28,36,5,0,0,True
1264,1264,452.292666037,0.0058018424828523,0.0132591138659844,9.0,O4,H40_C29_O4,0,29,40,4,0,0,True
1265,1265,452.459396037,0.0072693376522851,0.1426360035388015,0.0,O2,H60_C30_O2,0,30,60,2,0,0,True
1266,1266,453.033336037,0.0056078135651021,0.2771981441200675,16.0,N1O11,H11_C21_N_O11,0,21,11,11,1,0,True
1267,1267,453.048516037,0.0114616238271794,0.1092598216159086,20.0,N1O8,H11_C25_N_O8,0,25,11,8,1,0,True
1268,1268,453.084906037,0.0094042479063468,0.1191653027627025,19.0,N1O7,H15_C26_N_O7,0,26,15,7,1,0,True
1269,1269,453.142396037,0.0042731874374081,0.064121124553325,13.0,N1O8,H23_C24_N_O8,0,24,23,8,1,0,True
1270,1270,454.017256037,0.0061065695490117,0.0660481503867119,16.0,O12,H10_C21_O12,0,21,10,12,0,0,True
1271,1271,454.032416037,0.0117654037314269,-0.1455689012400662,20.0,O9,H10_C25_O9,0,25,10,9,0,0,True
1272,1272,454.053646037,0.0045431168949608,0.0759359612659651,15.0,O11,H14_C22_O11,0,22,14,11,0,0,True
1273,1273,454.068866037,0.0171181166448272,-0.0035258967769626,19.0,O8,H14_C26_O8,0,26,14,8,0,0,True
1274,1274,454.079916037,0.004437220784399,-0.4073754277275648,19.0,N2O7,H14_C25_N2_O7,0,25,14,7,2,0,True
1275,1275,454.089936037,0.0067101400771045,-0.1343984863076137,14.0,O10,H18_C23_O10,0,23,18,10,0,0,True
1276,1276,454.105356037,0.0089501614417269,0.2265795780985911,18.0,O7,H18_C27_O7,0,27,18,7,0,0,True
1277,1277,454.126526037,0.0052147545199177,0.3159097559901146,13.0,O9,H22_C24_O9,0,24,22,9,0,0,True
1278,1278,454.162716037,0.0078931530966578,-0.1145954921517902,12.0,O8,H26_C25_O8,0,25,26,8,0,0,True
1279,1279,454.199156037,0.0066146846613457,0.005387504600282,11.0,O7,H30_C26_O7,0,26,30,7,0,0,True
1280,1280,454.271826037,0.0075683145447397,-0.2169824197654775,9.0,O5,H38_C28_O5,0,28,38,5,0,0,True
1281,1281,455.063976037,0.0136161595682397,-0.3089104112871608,19.0,N1O8,H13_C25_N_O8,0,25,13,8,1,0,True
1282,1282,455.100656037,0.0050941562164085,0.3382065001197288,18.0,N1O7,H17_C26_N_O7,0,26,17,7,1,0,True
1283,1283,456.032906037,0.004526653321738,0.065593950777839,15.0,O12,H12_C21_O12,0,21,12,12,0,0,True
1284,1284,456.048126037,0.0182004504924112,-0.013522695710515,19.0,O9,H12_C25_O9,0,25,12,9,0,0,True
1285,1285,456.059476037,0.0054926279632129,0.2421899025261495,19.0,N2O8,H12_C24_N2_O8,0,24,12,8,2,0,True
1286,1286,456.084496037,0.0118725508748688,-0.0475240885388417,18.0,O8,H16_C26_O8,0,26,16,8,0,0,True
1287,1287,456.120886037,0.0049203288743674,-0.0376720306772064,17.0,O7,H20_C27_O7,0,27,20,7,0,0,True
1288,1288,456.157456037,0.0046955300992565,0.3667790535727166,16.0,O6,H24_C28_O6,0,28,24,6,0,0,True
1289,1289,456.178546037,0.0053109326031713,0.2803310263859642,11.0,O8,H28_C25_O8,0,25,28,8,0,0,True
1290,1290,456.251146037,0.0084462006935424,-0.0945422282731769,9.0,O6,H36_C27_O6,0,27,36,6,0,0,True
1291,1291,456.287576037,0.0076604088748862,0.0029740015836258,8.0,O5,H40_C28_O5,0,28,40,5,0,0,True
1292,1292,457.043366037,0.0159790650862502,-0.0331259594633722,19.0,N1O9,H11_C24_N_O9,0,24,11,9,1,0,True
1293,1293,457.051576037,0.0051227590452304,0.1947110670711127,19.0,O9,H12_C24_13C_O9,0,25,12,9,0,0,True
1294,1294,457.079836037,0.0091734496275058,0.1517284171333094,18.0,N1O8,H15_C25_N_O8,0,25,15,8,1,0,True
1295,1295,457.116156037,0.0061377031749834,0.0084092412776953,17.0,N1O7,H19_C26_N_O7,0,26,19,7,1,0,True
1296,1296,458.027426037,0.0123534286298466,0.0638979203830475,19.0,O10,H10_C24_O10,0,24,10,10,0,0,True
1297,1297,458.062036037,0.0058185807086808,0.0959258715085803,23.0,N1O6,H11_C27_13C_N_O6,0,28,11,6,1,0,True
1298,1298,458.063766037,0.0199949921480082,-0.0354557622171195,18.0,O9,H14_C25_O9,0,25,14,9,0,0,True
1299,1299,458.074846037,0.0042154227350985,-0.3702910156826903,18.0,N2O8,H14_C24_N2_O8,0,24,14,8,2,0,True
1300,1300,458.100136037,0.0108925480106706,-0.0693058078749733,17.0,O8,H18_C26_O8,0,26,18,8,0,0,True
1301,1301,458.136506037,0.0081639771230702,-0.1031504789138388,16.0,O7,H22_C27_O7,0,27,22,7,0,0,True
1302,1302,458.157736037,0.0071906491937444,0.1163682195209721,11.0,O9,H26_C24_O9,0,24,26,9,0,0,True
1303,1303,458.173156037,0.0057016911892956,0.4741329717250178,15.0,O6,H26_C28_O6,0,28,26,6,0,0,True
1304,1304,458.194006037,0.0115919192181704,-0.1357350797763173,10.0,O8,H30_C25_O8,0,25,30,8,0,0,True
1305,1305,458.230296037,0.0068796786505296,-0.3441522774501841,9.0,O7,H34_C26_O7,0,26,34,7,0,0,True
1306,1306,458.266906037,0.0061018658796507,0.1457469416073092,8.0,O6,H38_C27_O6,0,27,38,6,0,0,True
1307,1307,459.022696037,0.006281401515744,0.1095675670046067,19.0,N1O10,H9_C23_N_O10,0,23,9,10,1,0,True
1308,1308,459.059026037,0.0162397396275376,-0.0113580163887542,18.0,N1O9,H13_C24_N_O9,0,24,13,9,1,0,True
1309,1309,459.067136037,0.0061448869963328,-0.0023547753883038,18.0,O9,H14_C24_13C_O9,0,25,14,9,0,0,True
1310,1310,459.074326037,0.0057360047470333,0.0843131445230972,22.0,N1O6,H13_C28_N_O6,0,28,13,6,1,0,True
1311,1311,459.095426037,0.0042081668417887,0.020209306222252,17.0,N1O8,H17_C25_N_O8,0,25,17,8,1,0,True
1312,1312,459.131716037,0.0053098038004403,-0.1878110288472796,16.0,N1O7,H21_C26_N_O7,0,26,21,7,1,0,True
1313,1313,460.006486037,0.0045167745934371,-0.3810794093089333,19.0,O11,H8_C23_O11,0,23,8,11,0,0,True
1314,1314,460.041216037,0.0060609679639639,-0.0883094787382373,23.0,N1O7,H9_C26_13C_N_O7,0,27,9,7,1,0,True
1315,1315,460.043036037,0.0289681688937358,-0.0234912804245725,18.0,O10,H12_C24_O10,0,24,12,10,0,0,True
1316,1316,460.058216037,0.0077711683818564,-0.1888608809133777,22.0,O7,H12_C28_O7,0,28,12,7,0,0,True
1317,1317,460.062516037,0.0041858138206673,0.2824529177791758,18.0,N1O9,H13_C23_13C_N_O9,0,24,13,9,1,0,True
1318,1318,460.079356037,0.016842848018533,-0.1658735585498034,17.0,O9,H16_C25_O9,0,25,16,9,0,0,True
1319,1319,460.115746037,0.0108969229734556,-0.1560976789066141,16.0,O8,H20_C26_O8,0,26,20,8,0,0,True
1320,1320,460.173346037,0.0210597686816732,0.0287739395324283,10.0,O9,H28_C24_O9,0,24,28,9,0,0,True
1321,1321,460.209696037,0.0223204781963663,-0.048384465070471,9.0,O8,H32_C25_O8,0,25,32,8,0,0,True
1322,1322,460.225116037,0.0065628619999869,0.3077906769495864,13.0,O5,H32_C29_O5,0,29,32,5,0,0,True
1323,1323,460.245956037,0.0049657098607797,-0.3210783236179081,8.0,O7,H36_C26_O7,0,26,36,7,0,0,True
1324,1324,461.038286037,0.0159198983895219,-0.0212129887407561,18.0,N1O10,H11_C23_N_O10,0,23,11,10,1,0,True
1325,1325,461.053686037,0.0056226097437817,0.2909422569703758,22.0,N1O7,H11_C27_N_O7,0,27,11,7,1,0,True
1326,1326,461.074646037,0.0097954530464418,-0.0765342452734167,17.0,N1O9,H15_C24_N_O9,0,24,15,9,1,0,True
1327,1327,461.082826037,0.0066185112928644,0.0842473366372477,17.0,O9,H16_C24_13C_O9,0,25,16,9,0,0,True
1328,1328,461.110966037,0.0042758818573868,-0.2185938036477255,16.0,N1O8,H19_C25_N_O8,0,25,19,8,1,0,True
1329,1329,462.004676037,0.0056834988629688,0.2642981909676711,18.0,O9S1,H10_C23_O9_S,0,23,10,9,0,1,True
1330,1330,462.022326037,0.0228379504892337,0.0316586433535881,18.0,O11,H10_C23_O11,0,23,10,11,0,0,True
1331,1331,462.037506037,0.00615581807265,-0.1330043538477288,22.0,O8,H10_C27_O8,0,27,10,8,0,0,True
1332,1332,462.058646037,0.0199019375076868,-0.1101180562883944,17.0,O10,H14_C24_O10,0,24,14,10,0,0,True
1333,1333,462.073906037,0.0084547387859854,-0.1016309282909379,21.0,O7,H14_C28_O7,0,28,14,7,0,0,True
1334,1334,462.095116037,0.0135650634701573,0.0727361075295557,16.0,O9,H18_C25_O9,0,25,18,9,0,0,True
1335,1335,462.131456037,0.0112673353529773,-0.0257437571572528,15.0,O8,H22_C26_O8,0,26,22,8,0,0,True
1336,1336,462.167766037,0.0067046932873951,-0.1891196366579609,14.0,O7,H26_C27_O7,0,27,26,7,0,0,True
1337,1337,462.204276037,0.0075674730559049,0.0802394134638789,13.0,O6,H30_C28_O6,0,28,30,6,0,0,True
1338,1338,462.240696037,0.0070010926333203,0.154852224438229,12.0,O5,H34_C29_O5,0,29,34,5,0,0,True
1339,1339,463.017526037,0.0063718732528362,-0.0741786174788278,18.0,N1O11,H9_C22_N_O11,0,22,9,11,1,0,True
1340,1340,463.025576037,0.0057136634132568,-0.1948337297835782,18.0,O11,H10_C22_13C_O11,0,23,10,11,0,0,True
1341,1341,463.053886037,0.0088104182932792,-0.129259254339782,17.0,N1O10,H13_C23_N_O10,0,23,13,10,1,0,True
1342,1342,463.069296037,0.0074391445476708,0.203135903926393,21.0,N1O7,H13_C27_N_O7,0,27,13,7,1,0,True
1343,1343,463.077476037,0.0053338237291321,0.3632199982359987,21.0,O7,H14_C27_13C_O7,0,28,14,7,0,0,True
1344,1344,463.090396037,0.0064678117455188,0.1395796599958911,16.0,N1O9,H17_C24_N_O9,0,24,17,9,1,0,True
1345,1345,463.126556037,0.0054426635896978,-0.3473564576423953,15.0,N1O8,H21_C25_N_O8,0,25,21,8,1,0,True
1346,1346,464.001406037,0.0063366178898864,-0.3662467351053874,18.0,O12,H8_C22_O12,0,22,8,12,0,0,True
1347,1347,464.037926037,0.0151360715057319,-0.0763881528366576,17.0,O11,H12_C23_O11,0,23,12,11,0,0,True
1348,1348,464.053236037,0.0142265564797162,0.0398079327475721,21.0,O8,H12_C27_O8,0,27,12,8,0,0,True
1349,1349,464.074316037,0.0113543315658714,-0.0667026785865266,16.0,O10,H16_C24_O10,0,24,16,10,0,0,True
1350,1350,464.089476037,0.0065811979832617,-0.2737295425790044,20.0,O7,H16_C28_O7,0,28,16,7,0,0,True
1351,1351,464.110636037,0.0072514540666535,-0.2078448381568089,15.0,O9,H20_C25_O9,0,25,20,9,0,0,True
1352,1352,464.147156037,0.0090387500553675,0.0819330670402479,14.0,O8,H24_C26_O8,0,26,24,8,0,0,True
1353,1353,464.183386037,0.0080455166297375,-0.2530874725725397,13.0,O7,H28_C27_O7,0,27,28,7,0,0,True
1354,1354,464.219916037,0.0098348072586526,0.058190092860152,12.0,O6,H32_C28_O6,0,28,32,6,0,0,True
1355,1355,464.256196037,0.0068579041529822,-0.169076903432341,11.0,O5,H36_C29_O5,0,29,36,5,0,0,True
1356,1356,464.292696037,0.0061110092791665,0.0775308339934908,10.0,O4,H40_C30_O4,0,30,40,4,0,0,True
1357,1357,465.048496037,0.0109859493755583,0.0634342445800737,21.0,N1O8,H11_C26_N_O8,0,26,11,8,1,0,True
1358,1358,465.056556037,0.0064641219533303,-0.0351935688924728,21.0,O8,H12_C26_13C_O8,0,27,12,8,0,0,True
1359,1359,465.069516037,0.0043583151360317,-0.1718624791237772,16.0,N1O10,H15_C23_N_O10,0,23,15,10,1,0,True
1360,1360,465.084826037,0.0085037175267449,-0.0559209816452155,20.0,N1O7,H15_C27_N_O7,0,27,15,7,1,0,True
1361,1361,465.142366037,0.0059417570456922,-0.002029486095758,14.0,N1O8,H23_C25_N_O8,0,25,23,8,1,0,True
1362,1362,466.017166037,0.0075627645168168,-0.1287785179795,17.0,O12,H10_C22_O12,0,22,10,12,0,0,True
1363,1363,466.032436037,0.0109686540529548,-0.0989051326888134,21.0,O9,H10_C26_O9,0,26,10,9,0,0,True
1364,1364,466.053566037,0.0052291338499615,-0.0976733218336608,16.0,O11,H14_C23_O11,0,23,14,11,0,0,True
1365,1365,466.067136037,0.0053079586608597,0.125690046561877,25.0,N1O5,H11_C29_13C_N_O5,0,30,11,5,1,0,True
1366,1366,466.068826037,0.020614832434187,-0.0892593489200088,20.0,O8,H14_C27_O8,0,27,14,8,0,0,True
1367,1367,466.079956037,0.0063242624184061,-0.3110646534515714,20.0,N2O7,H14_C26_N2_O7,0,26,14,7,2,0,True
1368,1368,466.089946037,0.0084685274181376,-0.1094831597488422,15.0,O10,H18_C24_O10,0,24,18,10,0,0,True
1369,1369,466.105366037,0.007057361355479,0.2422006014962041,19.0,O7,H18_C28_O7,0,28,18,7,0,0,True
1370,1370,466.126486037,0.0057299852774223,0.2219633578343324,14.0,O9,H22_C25_O9,0,25,22,9,0,0,True
1371,1371,466.162666037,0.0076309747836563,-0.2189042739441585,13.0,O8,H26_C26_O8,0,26,26,8,0,0,True
1372,1372,466.177856037,0.0043261462060885,-0.3606456159142784,17.0,O5,H26_C30_O5,0,30,26,5,0,0,True
1373,1373,466.199016037,0.007154353657096,-0.2950521027932144,12.0,O7,H30_C27_O7,0,27,30,7,0,0,True
1374,1374,466.235506037,0.0087770918292153,-0.0709105153564266,11.0,O6,H34_C28_O6,0,28,34,6,0,0,True
1375,1375,466.271926037,0.0069211774905348,0.0030690245477861,10.0,O5,H38_C29_O5,0,29,38,5,0,0,True
1376,1376,466.475126037,0.0044164577291607,0.3096906822315834,0.0,O2,H62_C31_O2,0,31,62,2,0,0,True
1377,1377,467.012506037,0.0043241598444233,0.0664093564950345,17.0,N1O12,H9_C21_N_O12,0,21,9,12,1,0,True
1378,1378,467.027856037,0.0066958284362668,0.2675086687579154,21.0,N1O9,H9_C25_N_O9,0,25,9,9,1,0,True
1379,1379,467.056976037,0.0057285063413162,0.0206377390307931,16.0,O11,H14_C22_13C_O11,0,23,14,11,0,0,True
1380,1380,467.064136037,0.0174739646446771,0.0415917183434601,20.0,N1O8,H13_C26_N_O8,0,26,13,8,1,0,True
1381,1381,467.072116037,0.0051570828293949,-0.2278898617632874,20.0,O8,H14_C26_13C_O8,0,27,14,8,0,0,True
1382,1382,467.100356037,0.006603273429941,-0.3127422149649205,19.0,N1O7,H17_C27_N_O7,0,27,17,7,1,0,True
1383,1383,467.157946037,0.005740746887238,-0.1520213892836594,13.0,N1O8,H25_C25_N_O8,0,25,25,8,1,0,True
1384,1384,468.046486037,0.0082543991889465,0.3076916595960277,25.0,N1O6,H9_C28_13C_N_O6,0,29,9,6,1,0,True
1385,1385,468.048156037,0.0284910257324354,0.0509199741368303,20.0,O9,H12_C26_O9,0,26,12,9,0,0,True
1386,1386,468.069126037,0.004337984025583,-0.2896901172814287,15.0,O11,H16_C23_O11,0,23,16,11,0,0,True
1387,1387,468.084526037,0.010974193854451,0.0177852493453014,19.0,O8,H16_C27_O8,0,27,16,8,0,0,True
1388,1388,468.105676037,0.0059986213354696,0.0617317873484322,14.0,O10,H20_C24_O10,0,24,20,10,0,0,True
1389,1389,468.142166037,0.0058112235250483,0.2849326758369038,13.0,O9,H24_C25_O9,0,25,24,9,0,0,True
1390,1390,468.178486037,0.0052996961949679,0.1449895756239418,12.0,O8,H28_C26_O8,0,26,28,8,0,0,True
1391,1391,468.214696037,0.0078240117380056,-0.2298667702831424,11.0,O7,H32_C27_O7,0,27,32,7,0,0,True
1392,1392,468.251136037,0.0073164741753003,-0.1134754321790388,10.0,O6,H36_C28_O6,0,28,36,6,0,0,True
1393,1393,468.287476037,0.0107014764781601,-0.2106462485241109,9.0,O5,H40_C29_O5,0,29,40,5,0,0,True
1394,1394,469.043336037,0.0136615722078778,-0.0962384422276169,20.0,N1O9,H11_C25_N_O9,0,25,11,9,1,0,True
1395,1395,469.051496037,0.0078083229383571,0.0191727350350367,20.0,O9,H12_C25_13C_O9,0,26,12,9,0,0,True
1396,1396,469.064596037,0.0050143657386356,0.1821326971028331,15.0,N1O11,H15_C22_N_O11,0,22,15,11,1,0,True
1397,1397,469.079716037,0.0116311268515969,-0.1079731190266347,19.0,N1O8,H15_C26_N_O8,0,26,15,8,1,0,True
1398,1398,469.087776037,0.0060581240433646,-0.2057504052035265,19.0,O8,H16_C26_13C_O8,0,27,16,8,0,0,True
1399,1399,470.027356037,0.0147971915828275,-0.0866609133882547,20.0,O10,H10_C25_O10,0,25,10,10,0,0,True
1400,1400,470.063736037,0.016414943154444,-0.0983717662201176,19.0,O9,H14_C26_O9,0,26,14,9,0,0,True
1401,1401,470.100166037,0.0094667128692084,-0.0037204836417728,18.0,O8,H18_C27_O8,0,27,18,8,0,0,True
1402,1402,470.136576037,0.0084879420459549,0.0483753044272351,17.0,O7,H22_C28_O7,0,28,22,7,0,0,True
1403,1403,470.157566037,0.0048786970908136,-0.2481827549999922,12.0,O9,H26_C25_O9,0,25,26,9,0,0,True
1404,1404,470.230436037,0.0075901094951407,-0.0376432460208048,10.0,O7,H34_C27_O7,0,27,34,7,0,0,True
1405,1405,470.266826037,0.0073199341163718,-0.0280883092306768,9.0,O6,H38_C28_O6,0,28,38,6,0,0,True
1406,1406,470.339826037,0.0046243755954403,0.4587640426565831,7.0,O4,H46_C30_O4,0,30,46,4,0,0,True
1407,1407,471.030726037,0.0050740442436772,-0.0542915748145272,20.0,O10,H10_C24_13C_O10,0,25,10,10,0,0,True
1408,1408,471.059026037,0.0129429767788886,-0.0110686764353057,19.0,N1O9,H13_C25_N_O9,0,25,13,9,1,0,True
1409,1409,471.066966037,0.004711118095555,-0.3631776633762515,19.0,O9,H14_C25_13C_O9,0,26,14,9,0,0,True
1410,1410,471.095446037,0.0080861267445554,0.0621487647623445,18.0,N1O8,H17_C26_N_O8,0,26,17,8,1,0,True
1411,1411,471.131846037,0.0053236484344537,0.092903930005357,17.0,N1O7,H21_C27_N_O7,0,27,21,7,1,0,True
1412,1412,472.043116037,0.0150440063939477,0.1465819492070564,19.0,O10,H12_C25_O10,0,25,12,10,0,0,True
1413,1413,472.079356037,0.0143579485332397,-0.1616571430740087,18.0,O9,H16_C26_O9,0,26,16,9,0,0,True
1414,1414,472.115736037,0.0106958879793934,-0.1733113170579515,17.0,O8,H20_C27_O8,0,27,20,8,0,0,True
1415,1415,472.246186037,0.0055381024483847,0.1741146935700532,9.0,O7,H36_C27_O7,0,27,36,7,0,0,True
1416,1416,472.282676037,0.0054394666138871,0.3953500931466031,8.0,O6,H40_C28_O6,0,28,40,6,0,0,True
1417,1417,473.038266037,0.0118004302172052,-0.0629547377352752,19.0,N1O10,H11_C24_N_O10,0,24,11,10,1,0,True
