,peakNo,mass,intensity,errorPPM,DBE,class,formula,z,C,H,O,N,S,assign
3259,3259,590.018086037,0.0747589463385182,0.1220284625952375,17.0,O18,H14_C24_O18,0,24,14,18,0,0,True
3260,3260,590.033506037,0.0336777884901412,0.3998400050498097,21.0,O15,H14_C28_O15,0,28,14,15,0,0,True
3261,3261,590.052456037,0.0439828219304023,-0.2598548628034497,21.0,N1O14,H15_C27_13C_N_O14,0,28,15,14,1,0,True
3262,3262,590.054416037,0.1665160268920933,0.0279482697671101,16.0,O17,H18_C25_O17,0,25,18,17,0,0,True
3263,3263,590.065666037,0.023501513385781,0.0561140935647872,16.0,N2O16,H18_C24_N2_O16,0,24,18,16,2,0,True
3264,3264,590.069836037,0.0204416744679512,0.3057451660053822,20.0,O14,H18_C29_O14,0,29,18,14,0,0,True
3265,3265,590.073726037,0.0221493159027514,-0.0216176375424293,16.0,N1O16,H19_C24_13C_N_O16,0,25,19,16,1,0,True
3266,3266,590.089126037,0.0372514100623433,0.2222782869696817,20.0,N1O13,H19_C28_13C_N_O13,0,29,19,13,1,0,True
3267,3267,590.090856037,0.1389182411942423,0.1202916453870169,15.0,O16,H22_C26_O16,0,26,22,16,0,0,True
3268,3268,590.102106037,0.0306382425473001,0.1484539694080049,15.0,N2O15,H22_C25_N2_O15,0,25,22,15,2,0,True
3269,3269,590.111886037,0.0186258496195221,-0.0482027233667975,10.0,O18,H26_C23_O18,0,23,26,18,0,0,True
3270,3270,590.127246037,0.07000227155528,0.1278961453208182,14.0,O15,H26_C27_O15,0,27,26,15,0,0,True
3271,3271,590.163546037,0.0396012454753756,-0.0170003722429099,13.0,O14,H30_C28_O14,0,28,30,14,0,0,True
3272,3272,591.0284160369999,0.0200575972031754,-0.1743638669175622,21.0,N1O15,H13_C27_N_O15,0,27,13,15,1,0,True
3273,3273,591.057886037,0.0389279047566461,0.2227379131058362,16.0,O17,H18_C24_13C_O17,0,25,18,17,0,0,True
3274,3274,591.094156037,0.0405568612111195,0.0273103696938597,15.0,O16,H22_C25_13C_O16,0,26,22,16,0,0,True
3275,3275,591.122466037,0.0472789615894082,0.0786672858904123,14.0,N1O15,H25_C26_N_O15,0,26,25,15,1,0,True
3276,3276,591.130636037,0.0313775541107382,0.1871582917731848,14.0,O15,H26_C26_13C_O15,0,27,26,15,0,0,True
3277,3277,591.166886037,0.0189088789057648,-0.0420744133394476,13.0,O14,H30_C27_13C_O14,0,28,30,14,0,0,True
3278,3278,592.012496037,0.0244955920325563,-0.065280716632469,21.0,O16,H12_C27_O16,0,27,12,16,0,0,True
3279,3279,592.033706037,0.0862460305105854,0.070815224838523,16.0,O18,H16_C24_O18,0,24,16,18,0,0,True
3280,3280,592.049186037,0.0380481979048998,0.4490251930546409,20.0,O15,H16_C28_O15,0,28,16,15,0,0,True
3281,3281,592.070116037,0.1535438613134953,0.1121775922911699,15.0,O17,H20_C25_O17,0,25,20,17,0,0,True
3282,3282,592.081346037,0.0264456310173107,0.1064667894707586,15.0,N2O16,H20_C24_N2_O16,0,24,20,16,2,0,True
3283,3283,592.104476037,0.0319190639911193,-0.2852706013762896,19.0,N1O13,H21_C28_13C_N_O13,0,29,21,13,1,0,True
3284,3284,592.1064960369999,0.1285716506522497,0.1028683191625333,14.0,O16,H24_C26_O16,0,26,24,16,0,0,True
3285,3285,592.117836037,0.0404572181493919,0.2829318588520149,14.0,N2O15,H24_C25_N2_O15,0,25,24,15,2,0,True
3286,3286,592.142776037,0.0744220506623073,-0.0753179838363994,13.0,O15,H28_C27_O15,0,27,28,15,0,0,True
3287,3287,592.179436037,0.0368648723858037,0.3882151016944052,12.0,O14,H32_C28_O14,0,28,32,14,0,0,True
3288,3288,592.251936037,0.0198091751386182,-0.0694349778724412,10.0,O12,H40_C30_O12,0,30,40,12,0,0,True
3289,3289,593.043946037,0.0242480447275194,-0.3762419319968627,20.0,N1O15,H15_C27_N_O15,0,27,15,15,1,0,True
3290,3290,593.065416037,0.0292822231122063,0.1980287449504884,15.0,N1O17,H19_C24_N_O17,0,24,19,17,1,0,True
3291,3291,593.073496037,0.0463188877128581,0.1544108793372729,15.0,O17,H20_C24_13C_O17,0,25,20,17,0,0,True
3292,3292,593.109756037,0.0369323035728521,-0.0572086356974764,14.0,O16,H24_C25_13C_O16,0,26,24,16,0,0,True
3293,3293,593.146406037,0.0211199842063253,0.3887084162252521,13.0,O15,H28_C26_13C_O15,0,27,28,15,0,0,True
3294,3294,594.0282360369999,0.0637785503524267,0.0863241793560992,20.0,O16,H14_C27_O16,0,27,14,16,0,0,True
3295,3295,594.049346037,0.0837370226021304,0.0536167579839903,15.0,O18,H18_C24_O18,0,24,18,18,0,0,True
3296,3296,594.064716037,0.0375133053513587,0.2453789899848387,19.0,O15,H18_C28_O15,0,28,18,15,0,0,True
3297,3297,594.085706037,0.129418321475719,0.0106769106393426,14.0,O17,H22_C25_O17,0,25,22,17,0,0,True
3298,3298,594.100766037,0.0214492841745247,-0.3193683813834253,18.0,O14,H22_C29_O14,0,29,22,14,0,0,True
3299,3299,594.120006037,0.0289066669208851,-0.4864067813873647,18.0,N1O13,H23_C28_13C_N_O13,0,29,23,13,1,0,True
3300,3300,594.122106037,0.0940622863624284,0.0350685486618151,13.0,O16,H26_C26_O16,0,26,26,16,0,0,True
3301,3301,594.158446037,0.0591602948167069,-0.0415259602030389,12.0,O15,H30_C27_O15,0,27,30,15,0,0,True
3302,3302,595.023316037,0.0387261437625919,-0.1977972909804008,20.0,N1O16,H13_C26_N_O16,0,26,13,16,1,0,True
3303,3303,595.052416037,0.019792198056467,-0.4251541431104269,15.0,O18,H18_C23_13C_O18,0,24,18,18,0,0,True
3304,3304,595.060036037,0.0288608492824264,0.3643296255521846,19.0,N1O15,H17_C27_N_O15,0,27,17,15,1,0,True
3305,3305,595.089226037,0.0392350754778058,0.2881971180612814,14.0,O17,H22_C24_13C_O17,0,25,22,17,0,0,True
3306,3306,596.007436037,0.0524354496695651,-0.0222933458284421,20.0,O17,H12_C26_O17,0,26,12,17,0,0,True
3307,3307,596.043826037,0.0812677017860741,-0.0147556263499295,19.0,O16,H16_C27_O16,0,27,16,16,0,0,True
3308,3308,596.064986037,0.0996666272189483,0.0365346070297126,14.0,O18,H20_C24_O18,0,24,20,18,0,0,True
3309,3309,596.080226037,0.0501461437596519,0.0095574383398733,18.0,O15,H20_C28_O15,0,28,20,15,0,0,True
3310,3310,596.091526037,0.0201496011803865,0.1213186177480044,18.0,N2O14,H20_C27_N2_O14,0,27,20,14,2,0,True
3311,3311,596.101336037,0.1074844470347822,-0.0230346740347063,13.0,O17,H24_C25_O17,0,25,24,17,0,0,True
3312,3312,596.116856037,0.0302178085417982,0.4196979125230695,17.0,O14,H24_C29_O14,0,29,24,14,0,0,True
3313,3313,596.137776037,0.0752475176041799,0.0683751335262676,12.0,O16,H28_C26_O16,0,26,28,16,0,0,True
3314,3314,596.174326037,0.0393782203545787,0.3442835275287271,11.0,O15,H32_C27_O15,0,27,32,15,0,0,True
3315,3315,596.210736037,0.0243555533955127,0.3853419371195715,10.0,O14,H36_C28_O14,0,28,36,14,0,0,True
3316,3316,596.247056037,0.0223916459781421,0.2754512552683127,9.0,O13,H40_C29_O13,0,29,40,13,0,0,True
3317,3317,597.068446037,0.0335973780888321,0.2126004158039068,14.0,O18,H20_C23_13C_O18,0,24,20,18,0,0,True
3318,3318,597.075696037,0.0328966354678823,0.3797240474919905,18.0,N1O15,H19_C27_N_O15,0,27,19,15,1,0,True
3319,3319,597.104926037,0.0293977901709326,0.3708376708440828,13.0,O17,H24_C24_13C_O17,0,25,24,17,0,0,True
3320,3320,597.133166037,0.0205515592045039,0.3044346059081777,12.0,N1O16,H27_C25_N_O16,0,25,27,16,1,0,True
3321,3321,598.023156037,0.0856883146859223,0.0947103794628403,19.0,O17,H14_C26_O17,0,26,14,17,0,0,True
3322,3322,598.034276037,0.0194519937168361,-0.0948791770871839,19.0,N2O16,H14_C25_N2_O16,0,25,14,16,2,0,True
3323,3323,598.059556037,0.1022909443369045,0.1189363154705278,18.0,O16,H18_C27_O16,0,27,18,16,0,0,True
3324,3324,598.080676037,0.0631247435198459,0.1031683556868458,13.0,O18,H22_C24_O18,0,24,22,18,0,0,True
3325,3325,598.096006037,0.0449433054739455,0.2267579094938651,17.0,O15,H22_C28_O15,0,28,22,15,0,0,True
3326,3326,598.116996037,0.0681590689026892,-0.0063616316388802,12.0,O17,H26_C25_O17,0,25,26,17,0,0,True
3327,3327,598.153206037,0.0438482101761131,-0.2997777127663542,11.0,O16,H30_C26_O16,0,26,30,16,0,0,True
3328,3328,598.189926037,0.0243591247277693,0.2594142649934969,10.0,O15,H34_C27_O15,0,27,34,15,0,0,True
3329,3329,599.018346037,0.0300375863923527,-0.003896374798034,19.0,N1O17,H13_C25_N_O17,0,25,13,17,1,0,True
3330,3330,599.054806037,0.0422675630993381,0.1204530860161793,18.0,N1O16,H17_C26_N_O16,0,26,17,16,1,0,True
3331,3331,599.063076037,0.0276147868780606,0.3944342581215946,18.0,O16,H18_C26_13C_O16,0,27,18,16,0,0,True
3332,3332,599.091156037,0.0318791407377482,0.0611759992020625,17.0,N1O15,H21_C27_N_O15,0,27,21,15,1,0,True
3333,3333,599.099326037,0.022546596493731,0.1682241919051567,17.0,O15,H22_C27_13C_O15,0,28,22,15,0,0,True
3334,3334,599.127766037,0.0238942008868273,0.4358703016560594,16.0,N1O14,H25_C28_N_O14,0,28,25,14,1,0,True
3335,3335,599.138676037,0.0208961204730956,0.3449001178203252,29.0,N2O3S1,H22_C38_13C_N2_O3_S,0,39,22,3,2,1,True
3336,3336,600.002446037,0.0309057237662553,0.1367877757603108,19.0,O18,H12_C25_O18,0,25,12,18,0,0,True
3337,3337,600.036826037,0.039157848430013,-0.2220763695688512,23.0,N1O14,H13_C28_13C_N_O14,0,29,13,14,1,0,True
3338,3338,600.038746037,0.1384162665884919,-0.0057246304109084,18.0,O17,H16_C26_O17,0,26,16,17,0,0,True
3339,3339,600.050066037,0.0295637848266917,0.1386300988906426,18.0,N2O16,H16_C25_N2_O16,0,25,16,16,2,0,True
3340,3340,600.073256037,0.0425339309879947,-0.1479186066231643,22.0,N1O13,H17_C29_13C_N_O13,0,30,17,13,1,0,True
3341,3341,600.075126037,0.1111343751089458,-0.0149031339970745,17.0,O16,H20_C27_O16,0,27,20,16,0,0,True
3342,3342,600.096246037,0.0458407918731881,-0.030613422649185,12.0,O18,H24_C24_O18,0,24,24,18,0,0,True
3343,3343,600.109566037,0.032584753576303,-0.2737333467263625,21.0,N1O12,H21_C30_13C_N_O12,0,31,21,12,1,0,True
3344,3344,600.111516037,0.046729289696643,-0.0074169548097257,16.0,O15,H24_C28_O15,0,28,24,15,0,0,True
3345,3345,600.132656037,0.0452390392565829,0.0101994115704408,11.0,O17,H28_C25_O17,0,25,28,17,0,0,True
3346,3346,600.147916037,0.0347171642573134,0.0167308753852097,15.0,O14,H28_C29_O14,0,29,28,14,0,0,True
3347,3347,601.041906037,0.0408406351273671,-0.3298854838754991,18.0,O17,H16_C25_13C_O17,0,26,16,17,0,0,True
3348,3348,601.070466037,0.0616529979788404,0.1365630232719699,17.0,N1O16,H19_C26_N_O16,0,26,19,16,1,0,True
3349,3349,601.078386037,0.0239475178410638,-0.1726613406783448,17.0,O16,H20_C26_13C_O16,0,27,20,16,0,0,True
3350,3350,601.114966037,0.0220872730415639,0.1509012505831059,16.0,O15,H24_C27_13C_O15,0,28,24,15,0,0,True
3351,3351,601.118076037,0.0313705704934104,-0.2848674939403695,11.0,O15S1,H28_C24_13C_O15_S,0,25,28,15,0,1,True
3352,3352,602.018066037,0.0851344906976928,0.0863744842995774,18.0,O18,H14_C25_O18,0,25,14,18,0,0,True
3353,3353,602.052576037,0.0574182847309995,-0.055357291536936,22.0,N1O14,H15_C28_13C_N_O14,0,29,15,14,1,0,True
3354,3354,602.054436037,0.1462533841295021,0.0606107982301104,17.0,O17,H18_C26_O17,0,26,18,17,0,0,True
3355,3355,602.065696037,0.031399606243991,0.1048241086197801,17.0,N2O16,H18_C25_N2_O16,0,25,18,16,2,0,True
3356,3356,602.090836037,0.1067122633098643,0.0846765919684021,16.0,O16,H22_C27_O16,0,27,22,16,0,0,True
3357,3357,602.102096037,0.0320415520122214,0.1288867793904754,16.0,N2O15,H22_C26_N2_O15,0,26,22,15,2,0,True
3358,3358,602.112056037,0.0431460361304937,0.2350974351171924,11.0,O18,H26_C24_O18,0,24,26,18,0,0,True
3359,3359,602.127256037,0.0632623964491067,0.1419550423077166,15.0,O15,H26_C28_O15,0,28,26,15,0,0,True
3360,3360,602.138496037,0.0229215092668927,0.1529465407372915,15.0,N2O14,H26_C27_N2_O14,0,27,26,14,2,0,True
3361,3361,602.163596037,0.0322790528367064,0.0663723287115737,14.0,O14,H30_C29_O14,0,29,30,14,0,0,True
3362,3362,602.184796037,0.0203753614308131,0.1835632527777394,9.0,O16,H34_C26_O16,0,26,34,16,0,0,True
3363,3363,603.057826037,0.0434515513150405,0.1188128186135687,17.0,O17,H18_C25_13C_O17,0,26,18,17,0,0,True
3364,3364,603.093966037,0.0292333618889702,-0.2882751442403368,16.0,O16,H22_C26_13C_O16,0,27,22,16,0,0,True
3365,3365,603.122556037,0.0313311436600426,0.2263254767472993,15.0,N1O15,H25_C27_N_O15,0,27,25,15,1,0,True
3366,3366,603.997196037,0.0237050576361576,-0.1367009658177881,18.0,O19,H12_C24_O19,0,24,12,19,0,0,True
3367,3367,604.031626037,0.0268393113583636,-0.4103990407800827,22.0,N1O15,H13_C27_13C_N_O15,0,28,13,15,1,0,True
3368,3368,604.033756037,0.0888659617819107,0.1521852033494835,17.0,O18,H16_C25_O18,0,25,16,18,0,0,True
3369,3369,604.068176037,0.0509435991184265,-0.1380671971830747,21.0,N1O14,H17_C28_13C_N_O14,0,29,17,14,1,0,True
3370,3370,604.070076037,0.1453654405613906,0.0437316813393512,16.0,O17,H20_C26_O17,0,26,20,17,0,0,True
3371,3371,604.104596037,0.0401653111384303,-0.0809628007353704,20.0,N1O13,H21_C29_13C_N_O13,0,30,21,13,1,0,True
3372,3372,604.106536037,0.1015997252686392,0.1670384179042544,15.0,O16,H24_C27_O16,0,27,24,16,0,0,True
3373,3373,604.117766037,0.0200788444612773,0.161440377283084,15.0,N2O15,H24_C26_N2_O15,0,26,24,15,2,0,True
3374,3374,604.127406037,0.0240962606968058,-0.2623933268486342,10.0,O18,H28_C24_O18,0,24,28,18,0,0,True
3375,3375,604.142966037,0.0497796291598469,0.2406731653178647,14.0,O15,H28_C28_O15,0,28,28,15,0,0,True
3376,3376,604.179246037,0.0281239764424995,0.0660284183362249,13.0,O14,H32_C29_O14,0,29,32,14,0,0,True
3377,3377,604.200026037,0.021782350669254,0.3372740670540463,26.0,N2O5,H28_C39_N2_O5,0,39,28,5,2,0,True
3378,3378,604.215576037,0.0277295225537716,-0.0258434252134168,12.0,O13,H36_C30_O13,0,30,36,13,0,0,True
3379,3379,605.036746037,0.0319920955669426,-0.4510717766645978,17.0,O18,H16_C24_13C_O18,0,25,16,18,0,0,True
3380,3380,605.065466037,0.0524343291098489,0.2767369968996975,16.0,N1O17,H19_C25_N_O17,0,25,19,17,1,0,True
3381,3381,605.073406037,0.0369080127299728,0.0026062953995731,16.0,O17,H20_C25_13C_O17,0,26,20,17,0,0,True
3382,3382,605.109946037,0.0276942140785864,0.2579184180254089,15.0,O16,H24_C26_13C_O16,0,27,24,16,0,0,True
3383,3383,605.138226037,0.0297080984592976,0.2584996175053002,14.0,N1O15,H27_C27_N_O15,0,27,27,15,1,0,True
3384,3384,606.012686037,0.0213863328165352,-0.4003893079971051,17.0,O19,H14_C24_O19,0,24,14,19,0,0,True
3385,3385,606.028116037,0.0410042392557318,-0.1133957288707079,21.0,O16,H14_C28_O16,0,28,14,16,0,0,True
3386,3386,606.047406037,0.0446762869377117,-0.1946514395827467,21.0,N1O15,H15_C27_13C_N_O15,0,28,15,15,1,0,True
3387,3387,606.049376037,0.1029619933302791,0.1020560411420696,16.0,O18,H18_C25_O18,0,25,18,18,0,0,True
3388,3388,606.064516037,0.022201189383289,-0.0894772728344039,20.0,O15,H18_C29_O15,0,29,18,15,0,0,True
3389,3389,606.083756037,0.0520697182566584,-0.2532257274808406,20.0,N1O14,H19_C28_13C_N_O14,0,29,19,14,1,0,True
3390,3390,606.085696037,0.1234536616302118,-0.006033800175778,15.0,O17,H22_C26_O17,0,26,22,17,0,0,True
3391,3391,606.122096037,0.0936844143476938,0.0178759363545868,14.0,O16,H26_C27_O16,0,27,26,16,0,0,True
3392,3392,606.133586037,0.0210075667638334,0.4412476162552137,14.0,N2O15,H26_C26_N2_O15,0,26,26,15,2,0,True
3393,3393,606.158526037,0.0439272734959569,0.0912748029837725,13.0,O15,H30_C28_O15,0,28,30,15,0,0,True
3394,3394,606.194826037,0.0197447658480947,-0.0497876239785502,12.0,O14,H34_C29_O14,0,29,34,14,0,0,True
3395,3395,606.2313160369999,0.0197130648522538,0.1225786229926269,11.0,O13,H38_C30_O13,0,30,38,13,0,0,True
3396,3396,607.023266037,0.0209575801612695,-0.2762562974967106,21.0,N1O16,H13_C27_N_O16,0,27,13,16,1,0,True
3397,3397,607.081016037,0.0313420167039981,0.1109736562847208,15.0,N1O17,H21_C25_N_O17,0,25,21,17,1,0,True
3398,3398,607.089246037,0.0386561919186336,0.3154445596471911,15.0,O17,H22_C25_13C_O17,0,26,22,17,0,0,True
3399,3399,608.007436037,0.0457528725168779,-0.0218533509631079,21.0,O17,H12_C27_O17,0,27,12,17,0,0,True
3400,3400,608.028606037,0.023193920948599,0.0448745335830687,16.0,O19,H16_C24_O19,0,24,16,19,0,0,True
3401,3401,608.0438160369999,0.0565319123562965,-0.0309106014696808,20.0,O16,H16_C28_O16,0,28,16,16,0,0,True
3402,3402,608.064996037,0.101265533394582,0.0522592160556661,15.0,O18,H20_C25_O18,0,25,20,18,0,0,True
3403,3403,608.079976037,0.032073031305925,-0.4017612971297927,19.0,O15,H20_C29_O15,0,29,20,15,0,0,True
3404,3404,608.101306037,0.1108995853160322,-0.071914004411871,14.0,O17,H24_C26_O17,0,26,24,17,0,0,True
3405,3405,608.112836037,0.0389580972140304,0.4158586778314361,14.0,N2O16,H24_C25_N2_O16,0,25,24,16,2,0,True
3406,3406,608.137816037,0.0605600907847118,0.1328004901513393,13.0,O16,H28_C27_O16,0,27,28,16,0,0,True
3407,3407,608.174086037,0.0375620557235261,-0.0571333122705571,12.0,O15,H32_C28_O15,0,28,32,15,0,0,True
3408,3408,609.038936037,0.0305433516226913,-0.2426248820723814,20.0,N1O16,H15_C27_N_O16,0,27,15,16,1,0,True
3409,3409,609.068286037,0.0271926033535181,-0.0542845536440097,15.0,O18,H20_C24_13C_O18,0,25,20,18,0,0,True
3410,3410,609.0755160369999,0.0249520646844132,0.0767129834113011,19.0,N1O15,H19_C28_N_O15,0,28,19,15,1,0,True
3411,3411,609.141026037,0.0202790463109522,-0.1051956727377745,13.0,O16,H28_C26_13C_O16,0,27,28,16,0,0,True
3412,3412,610.023216037,0.0734216848320923,0.1912041983512911,20.0,O17,H14_C27_O17,0,27,14,17,0,0,True
3413,3413,610.044276037,0.0361309154109447,0.0773894648172832,15.0,O19,H18_C24_O19,0,24,18,19,0,0,True
3414,3414,610.059616037,0.0692961743457511,0.2149478453286585,19.0,O16,H18_C28_O16,0,28,18,16,0,0,True
3415,3415,610.080716037,0.0702735867753287,0.1667041708647334,14.0,O18,H22_C25_O18,0,25,22,18,0,0,True
3416,3416,610.095756037,0.0425473295084718,-0.1874738496597817,18.0,O15,H22_C29_O15,0,29,22,15,0,0,True
3417,3417,610.116986037,0.0806183241766294,-0.0226268083172873,13.0,O17,H26_C26_O17,0,26,26,17,0,0,True
3418,3418,610.153486037,0.0570971588242134,0.1650191341846232,12.0,O16,H30_C27_O16,0,27,30,16,0,0,True
3419,3419,610.189916037,0.0367247036192447,0.2379242858642177,11.0,O15,H34_C28_O15,0,28,34,15,0,0,True
3420,3420,610.226326037,0.0211592110258082,0.2780460180997707,10.0,O14,H38_C29_O14,0,29,38,14,0,0,True
3421,3421,611.018286037,0.0259055694302402,-0.1020165866942408,20.0,N1O17,H13_C26_N_O17,0,26,13,17,1,0,True
3422,3422,611.054826037,0.0316901131577589,0.1508178908056034,19.0,N1O16,H17_C27_N_O16,0,27,17,16,1,0,True
3423,3423,611.084086037,0.025170918431299,0.1912388207888776,14.0,O18,H22_C24_13C_O18,0,25,22,18,0,0,True
3424,3424,611.091206037,0.0226737402597184,0.1417955277626508,18.0,N1O15,H21_C28_N_O15,0,28,21,15,1,0,True
3425,3425,611.112416037,0.0187504197128711,0.2736354158163152,13.0,N1O17,H25_C25_N_O17,0,25,25,17,1,0,True
3426,3426,611.127156037,0.0235526084990319,-0.1308680186295166,30.0,O4S1,H22_C40_13C_O4_S,0,41,22,4,0,1,True
3427,3427,611.156906037,0.0214233546636735,0.2713656647316322,12.0,O16,H30_C26_13C_O16,0,27,30,16,0,0,True
3428,3428,612.002376037,0.0277126105363781,0.0197270475838424,20.0,O18,H12_C26_O18,0,26,12,18,0,0,True
3429,3429,612.038746037,0.0828302367621467,-0.0056123898617999,19.0,O17,H16_C27_O17,0,27,16,17,0,0,True
3430,3430,612.059876037,0.0459540358790834,-0.0046776470556297,14.0,O19,H20_C24_O19,0,24,20,19,0,0,True
3431,3431,612.075136037,0.058568781465121,0.0017269121074829,18.0,O16,H20_C28_O16,0,28,20,16,0,0,True
3432,3432,612.096386037,0.0565751563221168,0.1987089006765059,13.0,O18,H24_C25_O18,0,25,24,18,0,0,True
3433,3433,612.109786037,0.0208043767549155,0.0910457590622571,22.0,N1O12,H21_C31_13C_N_O12,0,32,21,12,1,0,True
3434,3434,612.111646037,0.0242541584049385,0.2051080073879375,17.0,O15,H24_C29_O15,0,29,24,15,0,0,True
3435,3435,612.132566037,0.0474551449042639,-0.1370275079259421,12.0,O17,H28_C26_O17,0,26,28,17,0,0,True
3436,3436,612.168926037,0.0351716199016813,-0.1786876061487802,11.0,O16,H32_C27_O16,0,27,32,16,0,0,True
3437,3437,613.041966037,0.0246985362412784,-0.2255555209933557,19.0,O17,H16_C26_13C_O17,0,27,16,17,0,0,True
3438,3438,613.070536037,0.0404473355356372,0.2480693348521429,18.0,N1O16,H19_C27_N_O16,0,27,19,16,1,0,True
3439,3439,613.114686037,0.0183722970783289,-0.3087366919771482,17.0,O15,H24_C28_13C_O15,0,29,24,15,0,0,True
3440,3440,613.136246037,0.0189203447619572,0.3935193876032318,12.0,O17,H28_C25_13C_O17,0,26,28,17,0,0,True
3441,3441,614.018116037,0.0639298451925545,0.1661172485247609,19.0,O18,H14_C26_O18,0,26,14,18,0,0,True
3442,3442,614.052446037,0.0367565540230478,-0.2659837950962974,23.0,N1O14,H15_C29_13C_N_O14,0,30,15,14,1,0,True
3443,3443,614.054476037,0.108397134489271,0.1245671238365325,18.0,O17,H18_C27_O17,0,27,18,17,0,0,True
3444,3444,614.065716037,0.0195917865536839,0.1353454488832103,18.0,N2O16,H18_C26_N2_O16,0,26,18,16,2,0,True
3445,3445,614.090846037,0.060308140764403,0.0993061538359054,17.0,O16,H22_C28_O16,0,28,22,16,0,0,True
3446,3446,614.102106037,0.0201893533375428,0.1426521732070692,17.0,N2O15,H22_C27_N2_O15,0,27,22,15,2,0,True
3447,3447,614.111826037,0.0388793736768102,-0.144021001079001,12.0,O18,H26_C25_O18,0,25,26,18,0,0,True
3448,3448,614.127186037,0.0412484754875429,0.0251983634767614,16.0,O15,H26_C29_O15,0,29,26,15,0,0,True
3449,3449,614.148376037,0.0398174749437003,0.1238251260999849,11.0,O17,H30_C26_O17,0,26,30,17,0,0,True
3450,3450,614.184346037,0.0215252436644451,0.2830664784588689,28.0,N2O5,H26_C40_N2_O5,0,40,26,5,2,0,True
3451,3451,615.013296037,0.0235577630737262,0.0536996522014754,19.0,N1O18,H13_C25_N_O18,0,25,13,18,1,0,True
3452,3452,615.057796037,0.0309241587809405,0.067718839316976,18.0,O17,H18_C26_13C_O17,0,27,18,17,0,0,True
3453,3453,615.086156037,0.0276918572884737,0.1983624551511342,17.0,N1O16,H21_C27_N_O16,0,27,21,16,1,0,True
3454,3454,615.122096037,0.0258267133536988,-0.0887905023805099,29.0,O5S1,H22_C39_13C_O5_S,0,40,22,5,0,1,True
3455,3455,615.997476037,0.0195339463938835,0.3205094299994118,19.0,O19,H12_C25_O19,0,25,12,19,0,0,True
3456,3456,616.033576037,0.094461798433617,-0.1429711032545374,18.0,O18,H16_C26_O18,0,26,16,18,0,0,True
3457,3457,616.070096037,0.0976405203030106,0.0753436992315966,17.0,O17,H20_C27_O17,0,27,20,17,0,0,True
3458,3458,616.106516037,0.0649890946284991,0.131323071530177,16.0,O16,H24_C28_O16,0,28,24,16,0,0,True
3459,3459,616.127366037,0.0237451664445785,-0.3222044837905465,11.0,O18,H28_C25_O18,0,25,28,18,0,0,True
3460,3460,616.142856037,0.0378701132532354,0.0574558312964871,15.0,O15,H28_C29_O15,0,29,28,15,0,0,True
3461,3461,616.164046037,0.0189731508373553,0.155758844840804,10.0,O17,H32_C26_O17,0,26,32,17,0,0,True
