peakNo,mass,intensity,errorPPM,DBE,class,formula,z,C,H,O,N,S
2784,470.046026037,0.02534339925822362,0.0026359121432308497,19.0,O7S1,H14_C26_O7_S,0,26,14,7,0,1
2805,472.061706037,0.029304924463085944,0.06601891162546775,18.0,O7S1,H16_C26_O7_S,0,26,16,7,0,1
2826,474.077456037,0.025685445308555672,0.2765181055225347,17.0,O7S1,H18_C26_O7_S,0,26,18,7,0,1
2854,478.014936037,0.014978658151772885,0.4422183996765206,22.0,O7S1,H10_C27_O7_S,0,27,10,7,0,1
2870,480.124326037,0.017355291710357684,0.10594964117477966,14.0,O7S1,H24_C26_O7_S,0,26,24,7,0,1
2913,486.077296037,0.016533378723445572,-0.05947407997728875,18.0,O7S1,H18_C27_O7_S,0,27,18,7,0,1
2977,498.077416037,0.015480176414618043,0.18288522440220553,19.0,O7S1,H18_C28_O7_S,0,28,18,7,0,1
168,236.05325603699998,0.01637877320478465,0.16298440714306553,2.0,O8,H12_C8_O8,0,8,12,8,0,0
180,238.068876037,0.0250056555594392,0.03527970629041043,1.0,O8,H14_C8_O8,0,8,14,8,0,0
194,240.084546037,0.013146712008233329,0.11797927223615766,0.0,O8,H16_C8_O8,0,8,16,8,0,0
245,248.053186037,0.012241312769427939,-0.12709774265795534,3.0,O8,H12_C9_O8,0,9,12,8,0,0
257,250.068906037,0.015220402976814634,0.1535536770305798,2.0,O8,H14_C9_O8,0,9,14,8,0,0
266,251.990666037,0.044866985125635944,0.1935349462899756,8.0,O8,H4_C10_O8,0,10,4,8,0,0
272,252.084396037,0.021770341809390657,-0.4826756510399639,1.0,O8,H16_C9_O8,0,9,16,8,0,0
281,254.006266037,0.0374422186298497,-0.005137668579651579,7.0,O8,H6_C10_O8,0,10,6,8,0,0
314,258.037496037,0.013083056623558197,-0.27690936832707813,5.0,O8,H10_C10_O8,0,10,10,8,0,0
331,260.053176037,0.015204923006718708,-0.15968657096823483,4.0,O8,H12_C10_O8,0,10,12,8,0,0
347,262.068896037,0.015689650568954133,0.10836463410679714,3.0,O8,H14_C10_O8,0,10,14,8,0,0
361,264.084486037,0.03595631141015185,-0.11994267621617649,2.0,O8,H16_C10_O8,0,10,16,8,0,0
369,266.006326037,0.04333233208085751,0.22065264718113417,8.0,O8,H6_C11_O8,0,11,6,8,0,0
387,268.021936037,0.074891452095227,0.06947565656900763,7.0,O8,H8_C11_O8,0,11,8,8,0,0
406,270.037596037,0.03101482703211775,0.10571490939922054,6.0,O8,H10_C11_O8,0,11,10,8,0,0
424,272.053206037,0.02403767500679638,-0.042370388269119916,5.0,O8,H12_C11_O8,0,11,12,8,0,0
446,274.068916037,0.02054821303739951,0.17659426955823054,4.0,O8,H14_C11_O8,0,11,14,8,0,0
462,275.990506037,0.016382887442230765,-0.4030247329971799,10.0,O8,H4_C12_O8,0,12,4,8,0,0
467,276.084496037,0.023502672433880926,-0.07850857357796219,3.0,O8,H16_C11_O8,0,11,16,8,0,0
480,278.006266037,0.04016006689580178,-0.004694138843184318,9.0,O8,H6_C12_O8,0,12,6,8,0,0
485,278.100176037,0.021666436075187385,0.029669164955578104,2.0,O8,H18_C11_O8,0,11,18,8,0,0
496,280.021976037,0.06728976732106101,0.20934428370014058,8.0,O8,H8_C12_O8,0,12,8,8,0,0
504,280.115826037,0.015800686434424636,0.029191495887521762,1.0,O8,H20_C11_O8,0,11,20,8,0,0
516,282.037576037,0.07674748291195775,0.030304472592564174,7.0,O8,H10_C12_O8,0,12,10,8,0,0
539,284.053176037,0.05373186215969552,-0.1461944574255986,6.0,O8,H12_C12_O8,0,12,12,8,0,0
562,286.068856037,0.056174469154141905,-0.04055317360857456,5.0,O8,H14_C12_O8,0,12,14,8,0,0
585,288.084516037,0.02985960013010214,-0.005814265853469276,4.0,O8,H16_C12_O8,0,12,16,8,0,0
599,290.006326037,0.025386167909433377,0.20239213678222795,10.0,O8,H6_C13_O8,0,13,6,8,0,0
605,290.100186037,0.021905201415588955,0.06291274844713521,3.0,O8,H18_C12_O8,0,12,18,8,0,0
617,292.021926037,0.06721247062992737,0.02952175586028568,9.0,O8,H8_C13_O8,0,13,8,8,0,0
624,292.115886037,0.022134554982717776,0.2333902511354628,2.0,O8,H20_C12_O8,0,12,20,8,0,0
639,294.037596037,0.08963931851722397,0.09708622429304103,8.0,O8,H10_C13_O8,0,13,10,8,0,0
660,296.053226037,0.0912623851897161,0.028619853767926078,7.0,O8,H12_C13_O8,0,13,12,8,0,0
669,296.14705603699997,0.014035660365451086,-0.209257525182767,0.0,O8,H24_C12_O8,0,12,24,8,0,0
683,298.068906037,0.07976195677502039,0.12882591651410844,6.0,O8,H14_C13_O8,0,13,14,8,0,0
710,300.084486037,0.06210996058099344,-0.10555360732159205,5.0,O8,H16_C13_O8,0,13,16,8,0,0
729,301.087926037,0.013917797778554506,0.17763913926254168,5.0,O8,H16_C12_13C_O8,0,13,16,8,0,0
737,302.006396037,0.01779725668958018,0.4261333590597936,11.0,O8,H6_C14_O8,0,14,6,8,0,0
744,302.100206037,0.040767056487630585,0.12661692799466792,4.0,O8,H18_C13_O8,0,13,18,8,0,0
759,304.021926037,0.05341978086527632,0.028356507435800943,10.0,O8,H8_C14_O8,0,14,8,8,0,0
767,304.11580603699997,0.03560509024622315,-0.03887663774082493,3.0,O8,H20_C13_O8,0,13,20,8,0,0
780,306.03754603699997,0.08933757136199465,-0.07009924214417779,9.0,O8,H10_C14_O8,0,14,10,8,0,0
789,306.131416037,0.032413018466736575,-0.16952523417383708,2.0,O8,H22_C13_O8,0,13,22,8,0,0
803,308.053256037,0.10443291487048041,0.12489074296030633,8.0,O8,H12_C14_O8,0,14,12,8,0,0
812,308.147076037,0.01972009835333411,-0.13620444032730977,1.0,O8,H24_C13_O8,0,13,24,8,0,0
827,310.068846037,0.12247370043496834,-0.06966517350488542,7.0,O8,H14_C14_O8,0,14,14,8,0,0
840,311.072216037,0.017905246320245448,-0.02070580286570497,7.0,O8,H14_C13_13C_O8,0,14,14,8,0,0
853,312.08455603699997,0.1207297492135617,0.12280325716214632,6.0,O8,H16_C14_O8,0,14,16,8,0,0
878,314.006226037,0.023870338411200436,-0.1315419778328931,12.0,O8,H6_C15_O8,0,15,6,8,0,0
886,314.100196037,0.09522418346343547,0.08994263728519755,5.0,O8,H18_C14_O8,0,14,18,8,0,0
900,315.103486037,0.016371764437453883,-0.1161174078077984,5.0,O8,H18_C13_13C_O8,0,14,18,8,0,0
905,316.022006037,0.04100418948308672,0.28042667371869223,11.0,O8,H8_C15_O8,0,15,8,8,0,0
912,316.115776037,0.06215025947609616,-0.13230279275516107,4.0,O8,H20_C14_O8,0,14,20,8,0,0
931,318.03754603699997,0.07950748694124044,-0.06745430001010576,10.0,O8,H10_C15_O8,0,15,10,8,0,0
939,318.13147603699997,0.042603936075187386,0.025470601247951398,3.0,O8,H22_C14_O8,0,14,22,8,0,0
952,320.053206037,0.09005483222649423,-0.03601588658453864,9.0,O8,H12_C15_O8,0,15,12,8,0,0
960,320.147116037,0.05286544501728222,-0.0061565446592753885,2.0,O8,H24_C14_O8,0,14,24,8,0,0
965,321.056566037,0.015278803303040895,-0.01983139621663471,9.0,O8,H12_C14_13C_O8,0,15,12,8,0,0
974,322.068906037,0.10081351460250884,0.11922603916369012,8.0,O8,H14_C15_O8,0,15,14,8,0,0
981,322.16272603699997,0.017896532389607363,-0.13050858043247363,1.0,O8,H26_C14_O8,0,14,26,8,0,0
996,324.08455603699997,0.1183577760301371,0.11825617505503873,7.0,O8,H16_C15_O8,0,15,16,8,0,0
1007,325.087986037,0.020926182812924774,0.3490901076537629,7.0,O8,H16_C14_13C_O8,0,15,16,8,0,0
1013,326.006236037,0.019597369072585344,-0.09602577046900618,13.0,O8,H6_C16_O8,0,16,6,8,0,0
1021,326.100186037,0.1239342668647326,0.05596746279237667,6.0,O8,H18_C15_O8,0,15,18,8,0,0
1044,328.021946037,0.04499604353567129,0.08725330837905161,12.0,O8,H8_C16_O8,0,16,8,8,0,0
1050,328.115796037,0.09700003519554158,-0.06651005608657433,5.0,O8,H20_C15_O8,0,15,20,8,0,0
1064,329.119256037,0.014155470843527904,0.2532121670379424,5.0,O8,H20_C14_13C_O8,0,15,20,8,0,0
1071,330.037606037,0.06417472523204784,0.11679578105370743,11.0,O8,H10_C16_O8,0,16,10,8,0,0
1081,330.131436037,0.06546762738358772,-0.09661909319571005,4.0,O8,H22_C15_O8,0,15,22,8,0,0
1097,332.053166037,0.09674427283583828,-0.15517695734484147,10.0,O8,H12_C16_O8,0,16,12,8,0,0
1106,332.147186037,0.05227850474775719,0.20481582514084298,3.0,O8,H24_C15_O8,0,15,24,8,0,0
1113,333.056516037,0.014235304040933629,-0.16924154683170628,10.0,O8,H12_C15_13C_O8,0,16,12,8,0,0
1124,334.068846037,0.12312489077245718,-0.06466032440281719,9.0,O8,H14_C16_O8,0,16,14,8,0,0
1131,334.162796037,0.0677227756417725,0.08365682936229858,2.0,O8,H26_C15_O8,0,15,26,8,0,0
1138,335.072256037,0.01685424676686473,0.10015451719980875,9.0,O8,H14_C15_13C_O8,0,16,14,8,0,0
1151,336.084566037,0.1338466906481805,0.1437882155457911,8.0,O8,H16_C16_O8,0,16,16,8,0,0
1158,336.178406037,0.02191733780923531,-0.03604931115192338,1.0,O8,H28_C15_O8,0,15,28,8,0,0
1164,337.087826037,0.024655563080119618,-0.13799074412801782,8.0,O8,H16_C15_13C_O8,0,16,16,8,0,0
1169,338.006396037,0.018138337896617344,0.38074723292130097,14.0,O8,H6_C17_O8,0,17,6,8,0,0
1177,338.100146037,0.14516505495359044,-0.06432709432105226,7.0,O8,H18_C16_O8,0,16,18,8,0,0
1192,339.103576037,0.028281225727212707,0.15750644872143887,7.0,O8,H18_C15_13C_O8,0,16,18,8,0,0
1198,340.021926037,0.04075660098450425,0.025354247318087976,13.0,O8,H8_C17_O8,0,17,8,8,0,0
1207,340.115856037,0.12993797089207348,0.11224704565840596,6.0,O8,H20_C16_O8,0,16,20,8,0,0
1223,341.119306037,0.01704654185599441,0.39088083747458896,6.0,O8,H20_C15_13C_O8,0,16,20,8,0,0
1228,342.037576037,0.05411316944347353,0.02498848252907139,12.0,O8,H10_C17_O8,0,17,10,8,0,0
1236,342.131496037,0.10136359057633307,0.08214093207563004,5.0,O8,H22_C16_O8,0,16,22,8,0,0
1245,343.041076037,0.018298143859955728,0.4480717054558126,12.0,O8,H10_C16_13C_O8,0,17,10,8,0,0
1250,343.134756037,0.018245757116781235,-0.1944921020771739,5.0,O8,H22_C15_13C_O8,0,16,22,8,0,0
1257,344.053256037,0.0683645602741854,0.11182280458832503,11.0,O8,H12_C17_O8,0,17,12,8,0,0
1266,344.147136037,0.06903608513922871,0.05238747646294498,4.0,O8,H24_C16_O8,0,16,24,8,0,0
1274,345.056596037,0.014063392024933006,0.06849021389632583,11.0,O8,H12_C16_13C_O8,0,17,12,8,0,0
1287,346.068906037,0.08819599790283118,0.11095767153512706,10.0,O8,H14_C17_O8,0,17,14,8,0,0
1296,346.162836037,0.04937240281175968,0.19630934603241343,3.0,O8,H26_C16_O8,0,16,26,8,0,0
1304,347.072186037,0.023906104363276243,-0.10499544887032802,10.0,O8,H14_C16_13C_O8,0,17,14,8,0,0
1315,348.084546037,0.11444012388830634,0.08137390854916815,9.0,O8,H16_C17_O8,0,17,16,8,0,0
1322,348.178376037,0.03878092959920774,-0.1209696030588938,2.0,O8,H28_C16_O8,0,16,28,8,0,0
1329,349.087766037,0.016803704755524486,-0.30512384085982747,9.0,O8,H16_C16_13C_O8,0,17,16,8,0,0
1340,350.100186037,0.13383662957784767,0.052130792146120326,8.0,O8,H18_C17_O8,0,17,18,8,0,0
1350,351.103646037,0.022790757650782555,0.3514944985536272,8.0,O8,H18_C16_13C_O8,0,17,18,8,0,0
1357,352.021826037,0.026501569235698474,-0.2595833362213798,14.0,O8,H8_C18_O8,0,18,8,8,0,0
1367,352.115826037,0.1389164627752534,0.02322247220699934,7.0,O8,H20_C17_O8,0,17,20,8,0,0
1378,353.119196037,0.02382228436055769,0.06608816591651422,7.0,O8,H20_C16_13C_O8,0,17,20,8,0,0
1384,354.037656037,0.034831249514544256,0.2501061637137894,13.0,O8,H10_C18_O8,0,18,10,8,0,0
1393,354.13147603699997,0.13196632636218883,0.02288133227026118,6.0,O8,H22_C17_O8,0,17,22,8,0,0
1406,355.134866037,0.025500055827410772,0.12182132521060896,6.0,O8,H22_C16_13C_O8,0,17,22,8,0,0
1412,356.053196037,0.052997428298186336,-0.06046006659679575,12.0,O8,H12_C18_O8,0,18,12,8,0,0
1422,356.147076037,0.09464297157171152,-0.11784738063034443,5.0,O8,H24_C17_O8,0,17,24,8,0,0
1434,357.150416037,0.016580134179968155,-0.1590674332943273,5.0,O8,H24_C16_13C_O8,0,17,24,8,0,0
1445,358.068856037,0.06875263359742126,-0.03239879645292588,11.0,O8,H14_C18_O8,0,18,14,8,0,0
1454,358.162766037,0.06903890685075148,-0.005709694654404603,4.0,O8,H26_C17_O8,0,17,26,8,0,0
1478,360.084476037,0.0984641029748728,-0.115736730546866,10.0,O8,H16_C18_O8,0,18,16,8,0,0
1485,360.178356037,0.048393469163851024,-0.1724673315540735,3.0,O8,H28_C17_O8,0,17,28,8,0,0
1493,361.087976037,0.02443714440366616,0.2865922071035718,10.0,O8,H16_C17_13C_O8,0,18,16,8,0,0
1505,362.100206037,0.13779458668297798,0.10563650447371639,9.0,O8,H18_C18_O8,0,18,18,8,0,0
1512,362.194136037,0.03471994664841353,0.18721175553061023,2.0,O8,H30_C17_O8,0,17,30,8,0,0
1517,363.103546037,0.01801515350110684,0.06447472156287347,9.0,O8,H18_C17_13C_O8,0,18,18,8,0,0
1523,364.021886037,0.025072102314652997,-0.0862008610196377,15.0,O8,H8_C19_O8,0,19,8,8,0,0
1533,364.115866037,0.1562465654005981,0.13231227883815927,8.0,O8,H20_C18_O8,0,18,20,8,0,0
1541,364.209766037,0.023420090343314305,0.13105908869547928,1.0,O8,H32_C17_O8,0,17,32,8,0,0
1548,365.119196037,0.026773545817313293,0.06391611361248305,8.0,O8,H20_C17_13C_O8,0,18,20,8,0,0
1556,366.037596037,0.027044976261214028,0.07798925659141628,14.0,O8,H10_C19_O8,0,19,10,8,0,0
1565,366.131446037,0.14099468668686163,-0.05980638988415989,7.0,O8,H22_C18_O8,0,18,22,8,0,0
1577,367.13487603699997,0.03090881563361684,0.14507747277734515,7.0,O8,H22_C17_13C_O8,0,18,22,8,0,0
1585,368.05321603699997,0.042955454580760416,-0.004148856546713703,13.0,O8,H12_C19_O8,0,19,12,8,0,0
1595,368.147166037,0.1343178739951066,0.13046141434972203,6.0,O8,H24_C18_O8,0,18,24,8,0,0
1607,369.150476037,0.0215165516136549,0.008638753544164546,6.0,O8,H24_C17_13C_O8,0,18,24,8,0,0
1613,370.068906037,0.05329830163307313,0.10376175727861613,12.0,O8,H14_C19_O8,0,19,14,8,0,0
1624,370.16281603699997,0.09816261068391005,0.12955109989223595,5.0,O8,H26_C18_O8,0,18,26,8,0,0
1639,371.166016037,0.014892514029671055,-0.2879708684564187,5.0,O8,H26_C17_13C_O8,0,18,26,8,0,0
1651,372.084476037,0.06722650636917939,-0.11200413524658724,11.0,O8,H16_C19_O8,0,19,16,8,0,0
1659,372.178406037,0.07226014238417026,-0.032562340439978785,4.0,O8,H28_C18_O8,0,18,28,8,0,0
