peakNo,mw,relativeAbundance,errorPPM,DBE,class,formula,z,C,H,O,N,S
331,233.068806037,0.001344082068415836,-0.008323722239727526,7.0,N1O4,H11_C12_N_O4,0,12,11,4,1,0
346,235.084446037,0.0012489865464345553,-0.05110503988973678,6.0,N1O4,H13_C12_N_O4,0,12,13,4,1,0
358,237.100096037,0.0014019236745693984,-0.050982687090600824,5.0,N1O4,H15_C12_N_O4,0,12,15,4,1,0
398,243.053156037,0.0010460507417940897,-0.007677332898671111,9.0,N1O4,H9_C13_N_O4,0,13,9,4,1,0
416,245.068796037,9.538963184307866E-4,-0.04872101303981751,8.0,N1O4,H11_C13_N_O4,0,13,11,4,1,0
432,247.084446037,0.0011676161513371705,-0.04862305250237608,7.0,N1O4,H13_C13_N_O4,0,13,13,4,1,0
447,249.10008603699998,0.0011362444327454077,-0.08867118578714211,6.0,N1O4,H15_C13_N_O4,0,13,15,4,1,0
459,251.115736037,0.0011529106582472816,-0.08825412673509642,5.0,N1O4,H17_C13_N_O4,0,13,17,4,1,0
489,255.053156037,0.0012029093347529036,-0.007316121940863208,10.0,N1O4,H9_C14_N_O4,0,14,9,4,1,0
557,263.115766037,9.656607129026977E-4,0.029789168873339517,6.0,N1O4,H17_C14_N_O4,0,14,17,4,1,0
652,273.100106037,0.0013872181814795098,-0.007645548223882646,8.0,N1O4,H15_C15_N_O4,0,15,15,4,1,0
684,277.131416037,9.176227688090609E-4,0.0280155894467392,6.0,N1O4,H19_C15_N_O4,0,15,19,4,1,0
797,289.037516037,0.0011293818693034596,0.028397697674516498,14.0,N1O4,H7_C17_N_O4,0,17,7,4,1,0
816,291.053146037,9.431122901648681E-4,-0.04076918660434645,13.0,N1O4,H9_C17_N_O4,0,17,9,4,1,0
1075,315.053166037,0.0015440767744383237,0.025817864603933115,15.0,N1O4,H9_C19_N_O4,0,19,9,4,1,0
1218,327.053136037,0.0012156540954308072,-0.06685763745388225,16.0,N1O4,H9_C20_N_O4,0,20,9,4,1,0
1247,329.068806037,0.0011264407706854818,-0.0058954235971512515,15.0,N1O4,H11_C20_N_O4,0,20,11,4,1,0
1361,339.053156037,0.0020440635394945424,-0.0055035617800445165,17.0,N1O4,H9_C21_N_O4,0,21,9,4,1,0
1389,341.068786037,0.0014215309986892503,-0.06432719999233552,16.0,N1O4,H11_C21_N_O4,0,21,11,4,1,0
1512,351.053156037,0.0011774198133970963,-0.005315434312096121,18.0,N1O4,H9_C22_N_O4,0,22,9,4,1,0
1659,363.053166037,0.0016823084094832784,0.02240443203559547,19.0,N1O4,H9_C23_N_O4,0,23,9,4,1,0
1680,365.068816037,0.0014646671117529242,0.022078029172830315,18.0,N1O4,H11_C23_N_O4,0,23,11,4,1,0
28,183.016766037,0.0016185846060937602,-0.034739986641888876,5.0,N1O5,H5_C7_N_O5,0,7,5,5,1,0
38,185.032416037,0.001206830799576874,-0.03476147655601823,4.0,N1O5,H7_C7_N_O5,0,7,7,5,1,0
50,187.04806603699998,9.735036425506384E-4,-0.03478250346686209,3.0,N1O5,H9_C7_N_O5,0,7,9,5,1,0
96,197.032416037,0.0027734559967530267,-0.03264437457319584,5.0,N1O5,H7_C8_N_O5,0,8,7,5,1,0
106,199.04806603699998,0.0024332689232735997,-0.03268557256010936,4.0,N1O5,H9_C8_N_O5,0,8,9,5,1,0
