mass,intensity,C,O,H,N,assign,numbers,calculated_mass,abs_error,rel_error
258.077182,1.0,14.0,4.0,13.0,1.0,1.0,1.0,259.084459,-5.799999878153272e-07,-0.0022473896503385072
,,,,,,,,,,
259.024812,1.0,13.0,6.0,8.0,0.0,1.0,1.0,260.03209,-1.57999998529057e-06,-0.006099801687301562
259.024817,1.0,13.0,6.0,8.0,0.0,1.0,1.0,260.03209,3.4200000020856436e-06,0.013203368085327684
259.045941,1.0,10.0,8.0,12.0,0.0,1.0,1.0,260.05322,-2.5799999827658127e-06,-0.009959623273023268
259.045948,1.0,10.0,8.0,12.0,0.0,1.0,1.0,260.05322,4.419999999560886e-06,0.017062610064685846
259.0612,1.0,14.0,5.0,12.0,0.0,1.0,1.0,260.06847500000003,1.4199999502917393e-06,0.005481330088379655
259.076442,1.0,18.0,2.0,12.0,0.0,1.0,1.0,260.08373,-1.1580000016886416e-05,-0.04469723270665581
259.082334,1.0,11.0,7.0,16.0,0.0,1.0,1.0,260.089605,5.419999997036129e-06,0.02091999061980092
259.082337,1.0,11.0,7.0,16.0,0.0,1.0,1.0,260.089605,8.419999989461857e-06,0.0324993208219434
259.097579,1.0,15.0,4.0,16.0,0.0,1.0,1.0,260.10486,-4.579999977716298e-06,-0.01767673783519335
259.097585,1.0,15.0,4.0,16.0,0.0,1.0,1.0,260.10486,1.4200000071351582e-06,0.005480560566147918
259.13398,1.0,16.0,3.0,20.0,0.0,1.0,1.0,260.141245,1.1419999981887585e-05,0.04406986679974423
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
260.056441,1.0,13.0,5.0,11.0,1.0,1.0,1.0,261.06372400000004,-6.580000029510202e-06,-0.02530219980019723
,,,,,,,,,,
,,,,,,,,,,
261.004077,1.0,12.0,7.0,6.0,0.0,1.0,1.0,262.011355,-1.57999998529057e-06,-0.006053545229833977
,,,,,,,,,,
261.040457,1.0,13.0,6.0,10.0,0.0,1.0,1.0,262.04774000000003,-6.580000029510202e-06,-0.025206820832029887
261.061586,1.0,10.0,8.0,14.0,0.0,1.0,1.0,262.06887,-7.580000026985445e-06,-0.0290352944802283
261.061593,1.0,10.0,8.0,14.0,0.0,1.0,1.0,262.06887,-5.799999878153272e-07,-0.0022216978803746407
261.076841,1.0,14.0,5.0,14.0,0.0,1.0,1.0,262.08412500000003,-7.580000026985445e-06,-0.029033597916811954
261.09211,1.0,18.0,2.0,14.0,0.0,1.0,1.0,262.09938,6.419999994511372e-06,0.024589023369995255
261.113225,1.0,15.0,4.0,18.0,0.0,1.0,1.0,262.12050999999997,-8.579999967617269e-06,-0.03285930832349556
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
263.019715,1.0,12.0,7.0,8.0,0.0,1.0,1.0,264.027005,-1.3579999954993482e-05,-0.05163111044734225
263.019725,1.0,12.0,7.0,8.0,0.0,1.0,1.0,264.027005,-3.5799999802410554e-06,-0.013611146389271966
263.03498,1.0,16.0,4.0,8.0,0.0,1.0,1.0,264.04226,-3.5799999802410554e-06,-0.013610356996020282
,,,,,,,,,,
263.056105,1.0,13.0,6.0,12.0,0.0,1.0,1.0,264.06339,-8.580000024460688e-06,-0.03261661623272605
263.05611,1.0,13.0,6.0,12.0,0.0,1.0,1.0,264.06339,-3.5800000370844742e-06,-0.013609263959253692
263.092494,1.0,14.0,5.0,16.0,0.0,1.0,1.0,264.099775,-4.580000034559717e-06,-0.017408326497371365
263.107753,1.0,18.0,2.0,16.0,0.0,1.0,1.0,264.11503,-5.799999878153272e-07,-0.002204419980795196
263.128881,1.0,15.0,4.0,20.0,0.0,1.0,1.0,264.13616,-2.5800000396092315e-06,-0.009805081182286606
263.128888,1.0,15.0,4.0,20.0,0.0,1.0,1.0,264.13616,4.419999999560886e-06,0.016797851551597354
263.165262,1.0,16.0,3.0,24.0,0.0,1.0,1.0,264.172545,-6.580000029510202e-06,-0.025003300129749658
263.165267,1.0,16.0,3.0,24.0,0.0,1.0,1.0,264.172545,-1.5800000421339888e-06,-0.006003831965158187
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
264.998985,1.0,11.0,8.0,6.0,0.0,1.0,1.0,266.00627,-8.579999967617269e-06,-0.032377482380233524
264.998988,1.0,11.0,8.0,6.0,0.0,1.0,1.0,266.00627,-5.579999975191541e-06,-0.021056684092663557
265.035392,1.0,12.0,7.0,10.0,0.0,1.0,1.0,266.042655,1.341999997683807e-05,0.05063474683727549
265.050631,1.0,16.0,4.0,10.0,0.0,1.0,1.0,266.05791,-2.5799999827658127e-06,-0.009733989211917071
265.071758,1.0,13.0,6.0,14.0,0.0,1.0,1.0,266.07904,-5.58000003203496e-06,-0.021050903627518703
265.087017,1.0,17.0,3.0,14.0,0.0,1.0,1.0,266.094295,-1.57999998529057e-06,-0.005960306933064813
265.10816,1.0,14.0,5.0,18.0,0.0,1.0,1.0,266.115425,1.1419999981887585e-05,0.04307675773498479
265.144532,1.0,15.0,4.0,22.0,0.0,1.0,1.0,266.15181,-1.57999998529057e-06,-0.005959014026699106
265.144538,1.0,15.0,4.0,22.0,0.0,1.0,1.0,266.15181,4.419999999560886e-06,0.016670152939604912
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
266.067009,1.0,12.0,6.0,13.0,1.0,1.0,1.0,267.074289,-3.5800000370844742e-06,-0.013455257194568134
266.067015,1.0,12.0,6.0,13.0,1.0,1.0,1.0,267.074289,2.420000004610401e-06,0.009095452905390775
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
267.014639,1.0,11.0,8.0,8.0,0.0,1.0,1.0,268.02191999999997,-4.579999977716298e-06,-0.01715261753014335
,,,,,,,,,,
267.029894,1.0,15.0,5.0,8.0,0.0,1.0,1.0,268.037175,-4.579999977716298e-06,-0.017151637627944
,,,,,,,,,,
267.051042,1.0,12.0,7.0,12.0,0.0,1.0,1.0,268.058305,1.341999997683807e-05,0.050252565488353614
267.066274,1.0,16.0,4.0,12.0,0.0,1.0,1.0,268.07356,-9.579999965092512e-06,-0.03587124582077522
267.087422,1.0,13.0,6.0,16.0,0.0,1.0,1.0,268.09469,8.419999989461857e-06,0.031525258383234
267.087425,1.0,13.0,6.0,16.0,0.0,1.0,1.0,268.09469,1.1419999981887585e-05,0.04275753522236243
267.102664,1.0,17.0,3.0,16.0,0.0,1.0,1.0,268.109945,-4.579999977716298e-06,-0.017146964800457017
267.123797,1.0,14.0,5.0,20.0,0.0,1.0,1.0,268.131075,-1.57999998529057e-06,-0.005914860461835116
267.123812,1.0,14.0,5.0,20.0,0.0,1.0,1.0,268.131075,1.341999997683807e-05,0.05023887565979356
267.139053,1.0,18.0,2.0,20.0,0.0,1.0,1.0,268.14633000000003,-5.800000446587461e-07,-0.0021711540792904815
267.160195,1.0,15.0,4.0,24.0,0.0,1.0,1.0,268.16746,1.1419999981887585e-05,0.042745888779904456
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
268.993887,1.0,10.0,9.0,6.0,0.0,1.0,1.0,270.001185,-2.1580000048482262e-05,-0.08022487161012051
269.030284,1.0,11.0,8.0,10.0,0.0,1.0,1.0,270.03757,-9.58000002193593e-06,-0.03560937408048802
269.030292,1.0,11.0,8.0,10.0,0.0,1.0,1.0,270.03757,-1.5800000421339888e-06,-0.00587294475424347
,,,,,,,,,,
269.045558,1.0,15.0,5.0,10.0,0.0,1.0,1.0,270.05282500000004,9.4199999869371e-06,0.0350126575475262
269.066683,1.0,12.0,7.0,14.0,0.0,1.0,1.0,270.073955,4.419999999560886e-06,0.016427154600783058
269.081927,1.0,16.0,4.0,14.0,0.0,1.0,1.0,270.08921,-6.5799999726667835e-06,-0.024453518844715215
269.103076,1.0,13.0,6.0,18.0,0.0,1.0,1.0,270.11034,1.2419999979362828e-05,0.0461533185126536
269.10308,1.0,13.0,6.0,18.0,0.0,1.0,1.0,270.11034,1.64199999692638e-05,0.06101751035054597
269.1547,1.0,18.0,2.0,22.0,0.0,1.0,1.0,270.16198,-3.5800000370844742e-06,-0.013300901069475934
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
270.077172,1.0,15.0,4.0,13.0,1.0,1.0,1.0,271.08445900000004,-1.0580000019411173e-05,-0.039173988460643294
,,,,,,,,,,
,,,,,,,,,,
271.00954,1.0,10.0,9.0,8.0,0.0,1.0,1.0,272.016835,-1.8579999999213115e-05,-0.0685584721453463
,,,,,,,,,,
271.024811,1.0,14.0,6.0,8.0,0.0,1.0,1.0,272.03209,-2.5799999827658127e-06,-0.009519423602755737
271.024817,1.0,14.0,6.0,8.0,0.0,1.0,1.0,272.03209,3.4200000020856436e-06,0.012618770634888553
271.045928,1.0,11.0,8.0,12.0,0.0,1.0,1.0,272.05322,-1.5580000006787387e-05,-0.05748103327635081
271.045931,1.0,11.0,8.0,12.0,0.0,1.0,1.0,272.05322,-1.2580000014361659e-05,-0.04641279788982207
,,,,,,,,,,
271.061193,1.0,15.0,5.0,12.0,0.0,1.0,1.0,272.06847500000003,-5.58000003203496e-06,-0.020585757667033362
271.082319,1.0,12.0,7.0,16.0,0.0,1.0,1.0,272.089605,-9.58000002193593e-06,-0.035339818757917335
271.082323,1.0,12.0,7.0,16.0,0.0,1.0,1.0,272.089605,-5.58000003203496e-06,-0.02058415307306836
271.097577,1.0,16.0,4.0,16.0,0.0,1.0,1.0,272.10486,-6.5799999726667835e-06,-0.02427170336777589
271.097582,1.0,16.0,4.0,16.0,0.0,1.0,1.0,272.10486,-1.57999998529057e-06,-0.005828159637700383
271.118704,1.0,13.0,6.0,20.0,0.0,1.0,1.0,272.12599,-9.58000002193593e-06,-0.03533507604084715
271.118718,1.0,13.0,6.0,20.0,0.0,1.0,1.0,272.12599,4.419999999560886e-06,0.016302821259138907
271.133966,1.0,17.0,3.0,20.0,0.0,1.0,1.0,272.141245,-2.5800000396092315e-06,-0.009515591416566495
271.155088,1.0,14.0,5.0,24.0,0.0,1.0,1.0,272.162375,-1.0580000019411173e-05,-0.03901826108979808
271.155092,1.0,14.0,5.0,24.0,0.0,1.0,1.0,272.162375,-6.5799999726667835e-06,-0.02426655507050844
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
272.056441,1.0,14.0,5.0,11.0,1.0,1.0,1.0,273.06372400000004,-6.580000029510202e-06,-0.02418615786240548
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
273.004075,1.0,13.0,7.0,6.0,0.0,1.0,1.0,274.011355,-3.5799999802410554e-06,-0.01311335730150202
273.00408,1.0,13.0,7.0,6.0,0.0,1.0,1.0,274.011355,1.4200000071351582e-06,0.005201387492579445
,,,,,,,,,,
273.025213,1.0,10.0,9.0,10.0,0.0,1.0,1.0,274.03248500000007,4.4199999427174674e-06,0.01618898084228385
273.040456,1.0,14.0,6.0,10.0,0.0,1.0,1.0,274.04774000000003,-7.580000026985445e-06,-0.02776145388134513
273.040465,1.0,14.0,6.0,10.0,0.0,1.0,1.0,274.04774000000003,1.4199999502917393e-06,0.005200694154588916
,,,,,,,,,,
273.055719,1.0,18.0,3.0,10.0,0.0,1.0,1.0,274.062995,4.2000000965991546e-07,0.0015381476396028732
273.061598,1.0,11.0,8.0,14.0,0.0,1.0,1.0,274.06887,4.419999999560886e-06,0.01618682389590676
273.061602,1.0,11.0,8.0,14.0,0.0,1.0,1.0,274.06887,8.419999989461857e-06,0.030835532816737295
273.076837,1.0,15.0,5.0,14.0,0.0,1.0,1.0,274.08412500000003,-1.1580000016886416e-05,-0.04240564723139229
273.076841,1.0,15.0,5.0,14.0,0.0,1.0,1.0,274.08412500000003,-7.580000026985445e-06,-0.027757754920657827
273.092104,1.0,19.0,2.0,14.0,0.0,1.0,1.0,274.09938,4.2000000965991546e-07,0.0015379427069041713
273.097988,1.0,12.0,7.0,18.0,0.0,1.0,1.0,274.105255,9.4199999869371e-06,0.03449311383039959
273.113225,1.0,16.0,4.0,18.0,0.0,1.0,1.0,274.12050999999997,-8.579999967617269e-06,-0.03141554191532567
273.11323,1.0,16.0,4.0,18.0,0.0,1.0,1.0,274.12050999999997,-3.5799999802410554e-06,-0.01310811629389413
273.149616,1.0,17.0,3.0,22.0,0.0,1.0,1.0,274.156895,-2.5800000396092315e-06,-0.009445373115989414
,,,,,,,,,,
,,,,,,,,,,
274.035707,1.0,13.0,6.0,9.0,1.0,1.0,1.0,275.04298900000003,-5.58000003203496e-06,-0.020362310054853398
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
274.983333,1.0,12.0,8.0,4.0,0.0,1.0,1.0,275.99062,-1.0579999962567754e-05,-0.03847505900500432
275.019714,1.0,13.0,7.0,8.0,0.0,1.0,1.0,276.027005,-1.4579999952468725e-05,-0.05301438118893806
275.019721,1.0,13.0,7.0,8.0,0.0,1.0,1.0,276.027005,-7.579999970142026e-06,-0.027561659733274277
275.034969,1.0,17.0,4.0,8.0,0.0,1.0,1.0,276.04226,-1.4580000009312144e-05,-0.05301144091721713
,,,,,,,,,,
275.040851,1.0,10.0,9.0,12.0,0.0,1.0,1.0,276.04813500000006,-7.580000083828864e-06,-0.02755954272345116
275.040858,1.0,10.0,9.0,12.0,0.0,1.0,1.0,276.04813500000006,-5.800000446587461e-07,-0.0021087777607890754
275.056112,1.0,14.0,6.0,12.0,0.0,1.0,1.0,276.06339,-1.5800000421339888e-06,-0.005744282614356116
275.056118,1.0,14.0,6.0,12.0,0.0,1.0,1.0,276.06339,4.419999999560886e-06,0.016069448051909487
275.071364,1.0,18.0,3.0,12.0,0.0,1.0,1.0,276.078645,-4.579999977716298e-06,-0.016650224549423828
275.077263,1.0,11.0,8.0,16.0,0.0,1.0,1.0,276.08452,1.9420000018532946e-05,0.07059834683077003
275.092481,1.0,15.0,5.0,16.0,0.0,1.0,1.0,276.099775,-1.7580000001737872e-05,-0.06390578156782799
275.092494,1.0,15.0,5.0,16.0,0.0,1.0,1.0,276.099775,-4.580000034559717e-06,-0.01664894584350134
275.107752,1.0,19.0,2.0,16.0,0.0,1.0,1.0,276.11503,-1.57999998529057e-06,-0.005743204158385802
275.128875,1.0,16.0,4.0,20.0,0.0,1.0,1.0,276.13616,-8.580000024460688e-06,-0.031185385483296465
275.128882,1.0,16.0,4.0,20.0,0.0,1.0,1.0,276.13616,-1.5800000421339888e-06,-0.005742763284786614
275.165268,1.0,17.0,3.0,24.0,0.0,1.0,1.0,276.172545,-5.799999878153272e-07,-0.002107824116142911
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
276.051355,1.0,13.0,6.0,11.0,1.0,1.0,1.0,277.058639,-7.580000026985445e-06,-0.027458659012868984
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
276.99899,1.0,12.0,8.0,6.0,0.0,1.0,1.0,278.00627,-3.5799999802410554e-06,-0.012924234778766
276.998998,1.0,12.0,8.0,6.0,0.0,1.0,1.0,278.00627,4.419999999560886e-06,0.0159567364195335
277.035383,1.0,13.0,7.0,10.0,0.0,1.0,1.0,278.042655,4.419999999560886e-06,0.015954640709417562
277.050629,1.0,17.0,4.0,10.0,0.0,1.0,1.0,278.05791000000005,-4.580000034559717e-06,-0.01653127463052869
277.07176,1.0,14.0,6.0,14.0,0.0,1.0,1.0,278.07904,-3.5800000370844742e-06,-0.012920840568827637
277.071765,1.0,14.0,6.0,14.0,0.0,1.0,1.0,278.07904,1.4200000071351582e-06,0.0051250260275894875
277.087015,1.0,18.0,3.0,14.0,0.0,1.0,1.0,278.094295,-3.5799999802410554e-06,-0.012920129007997922
277.108153,1.0,15.0,5.0,18.0,0.0,1.0,1.0,278.115425,4.419999999560886e-06,0.015950450940217867
277.144534,1.0,16.0,4.0,22.0,0.0,1.0,1.0,278.15181,4.2000000965991546e-07,0.0015154547830985381
277.14454,1.0,16.0,4.0,22.0,0.0,1.0,1.0,278.15181,6.419999994511372e-06,0.02316480777327012
277.180905,1.0,17.0,3.0,26.0,0.0,1.0,1.0,278.188195,-1.3580000011836901e-05,-0.048993273948062556
277.18091,1.0,17.0,3.0,26.0,0.0,1.0,1.0,278.188195,-8.580000024460688e-06,-0.030954512792604257
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
278.067011,1.0,13.0,6.0,13.0,1.0,1.0,1.0,279.074289,-1.5800000421339888e-06,-0.005682083741080631
,,,,,,,,,,
,,,,,,,,,,
278.103382,1.0,14.0,5.0,17.0,1.0,1.0,1.0,279.110674,-1.5580000006787387e-05,-0.056022332036175626
,,,,,,,,,,
279.014633,1.0,12.0,8.0,8.0,0.0,1.0,1.0,280.02191999999997,-1.0579999962567754e-05,-0.0379191580341514
279.01464,1.0,12.0,8.0,8.0,0.0,1.0,1.0,280.02191999999997,-3.5799999802410554e-06,-0.012830867872169917
279.051019,1.0,13.0,7.0,12.0,0.0,1.0,1.0,280.058305,-9.58000002193593e-06,-0.03433063981011992
279.051022,1.0,13.0,7.0,12.0,0.0,1.0,1.0,280.058305,-6.580000029510202e-06,-0.023579917329635162
279.066279,1.0,17.0,4.0,12.0,0.0,1.0,1.0,280.07356000000004,-4.580000034559717e-06,-0.01641187194300791
279.087408,1.0,14.0,6.0,16.0,0.0,1.0,1.0,280.09469,-5.58000003203496e-06,-0.019993736270734794
279.087412,1.0,14.0,6.0,16.0,0.0,1.0,1.0,280.09469,-1.5800000421339888e-06,-0.005661308873844833
279.102667,1.0,18.0,3.0,16.0,0.0,1.0,1.0,280.109945,-1.57999998529057e-06,-0.005660999238285924
279.123784,1.0,15.0,5.0,20.0,0.0,1.0,1.0,280.131075,-1.4580000009312144e-05,-0.05223488948298345
279.123794,1.0,15.0,5.0,20.0,0.0,1.0,1.0,280.131075,-4.580000034559717e-06,-0.016408490186113327
279.160175,1.0,16.0,4.0,24.0,0.0,1.0,1.0,280.16746,-8.580000024460688e-06,-0.03073504315026557
,,,,,,,,,,
,,,,,,,,,,
280.046264,1.0,12.0,7.0,11.0,1.0,1.0,1.0,281.053554,-1.3580000011836901e-05,-0.048491987780407954
280.04627,1.0,12.0,7.0,11.0,1.0,1.0,1.0,281.053554,-7.580000026985445e-06,-0.027066955853350397
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
280.082662,1.0,13.0,6.0,15.0,1.0,1.0,1.0,281.089939,-5.799999878153272e-07,-0.002070817178306193
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
280.993902,1.0,11.0,9.0,6.0,0.0,1.0,1.0,282.001185,-6.580000029510202e-06,-0.02341687838304122
280.993907,1.0,11.0,9.0,6.0,0.0,1.0,1.0,282.001185,-1.5800000421339888e-06,-0.00562289787349015
281.009156,1.0,15.0,6.0,6.0,0.0,1.0,1.0,282.01644,-7.579999970142026e-06,-0.026974209944041913
,,,,,,,,,,
281.030285,1.0,12.0,8.0,10.0,0.0,1.0,1.0,282.03757,-8.580000024460688e-06,-0.030530517465264244
281.030292,1.0,12.0,8.0,10.0,0.0,1.0,1.0,282.03757,-1.5800000421339888e-06,-0.005622169876740508
,,,,,,,,,,
281.045545,1.0,16.0,5.0,10.0,0.0,1.0,1.0,282.05282500000004,-3.5800000370844742e-06,-0.012738149032337352
281.04555,1.0,16.0,5.0,10.0,0.0,1.0,1.0,282.05282500000004,1.4199999502917393e-06,0.0050525615875851426
281.066659,1.0,13.0,7.0,14.0,0.0,1.0,1.0,282.073955,-1.9579999996688358e-05,-0.06966318974421067
281.066676,1.0,13.0,7.0,14.0,0.0,1.0,1.0,282.073955,-2.5800000396092315e-06,-0.009179316724154207
281.081927,1.0,17.0,4.0,14.0,0.0,1.0,1.0,282.08921000000004,-6.580000029510202e-06,-0.02340954503812763
281.103037,1.0,14.0,6.0,18.0,0.0,1.0,1.0,282.11034,-2.6580000035858475e-05,-0.09455607566366661
281.103055,1.0,14.0,6.0,18.0,0.0,1.0,1.0,282.11034,-8.580000024460688e-06,-0.030522613937656023
281.118316,1.0,18.0,3.0,18.0,0.0,1.0,1.0,282.125595,-2.5799999827658127e-06,-0.009177630328312768
281.11832,1.0,18.0,3.0,18.0,0.0,1.0,1.0,282.125595,1.4200000071351582e-06,0.0050512538888790965
281.139447,1.0,15.0,5.0,22.0,0.0,1.0,1.0,282.146725,-1.57999998529057e-06,-0.005619986814908154
281.139453,1.0,15.0,5.0,22.0,0.0,1.0,1.0,282.146725,4.419999999560886e-06,0.01572173507629641
281.154708,1.0,19.0,2.0,22.0,0.0,1.0,1.0,282.16197999999997,4.420000056404305e-06,0.015720882242542086
281.248601,1.0,18.0,2.0,34.0,0.0,1.0,1.0,282.25588,-2.5799999827658127e-06,-0.009173378902481412
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
282.061931,1.0,12.0,7.0,13.0,1.0,1.0,1.0,283.069204,3.4200000020856436e-06,0.01212499676918699
282.061946,1.0,12.0,7.0,13.0,1.0,1.0,1.0,283.069204,1.8419999964214284e-05,0.06530480352076379
,,,,,,,,,,
,,,,,,,,,,
282.098311,1.0,13.0,6.0,17.0,1.0,1.0,1.0,283.105589,-1.57999998529057e-06,-0.005600884243828634
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
283.009557,1.0,11.0,9.0,8.0,0.0,1.0,1.0,284.016835,-1.5800000421339888e-06,-0.005582850483505011
283.009566,1.0,11.0,9.0,8.0,0.0,1.0,1.0,284.016835,7.419999991986614e-06,0.02621819501319123
,,,,,,,,,,
283.024812,1.0,15.0,6.0,8.0,0.0,1.0,1.0,284.03209,-1.57999998529057e-06,-0.005582549367758506
283.024817,1.0,15.0,6.0,8.0,0.0,1.0,1.0,284.03209,3.4200000020856436e-06,0.012083746006222642
283.045928,1.0,12.0,8.0,12.0,0.0,1.0,1.0,284.05322,-1.5580000006787387e-05,-0.055044070468971334
283.045933,1.0,12.0,8.0,12.0,0.0,1.0,1.0,284.05322,-1.0580000019411173e-05,-0.03737909217516004
,,,,,,,,,,
,,,,,,,,,,
283.061194,1.0,16.0,5.0,12.0,0.0,1.0,1.0,284.06847500000003,-4.580000034559717e-06,-0.016180246998321206
283.0612,1.0,16.0,5.0,12.0,0.0,1.0,1.0,284.06847500000003,1.4199999502917393e-06,0.005016582810684542
283.076453,1.0,20.0,2.0,12.0,0.0,1.0,1.0,284.08373,-5.799999878153272e-07,-0.002048916402860704
283.082324,1.0,13.0,7.0,16.0,0.0,1.0,1.0,284.089605,-4.579999977716298e-06,-0.0161790390618536
283.097578,1.0,17.0,4.0,16.0,0.0,1.0,1.0,284.10486000000003,-5.58000003203496e-06,-0.01971051844193086
283.118711,1.0,14.0,6.0,20.0,0.0,1.0,1.0,284.12599,-2.5799999827658127e-06,-0.00911278514109162
283.118716,1.0,14.0,6.0,20.0,0.0,1.0,1.0,284.12599,2.420000004610401e-06,0.008547651101280074
283.133966,1.0,18.0,3.0,20.0,0.0,1.0,1.0,284.14124499999997,-2.5799999827658127e-06,-0.009112294152534891
283.155091,1.0,15.0,5.0,24.0,0.0,1.0,1.0,284.162375,-7.579999970142026e-06,-0.026769781688799038
283.155102,1.0,15.0,5.0,24.0,0.0,1.0,1.0,284.162375,3.4200000020856436e-06,0.012078186046902462
283.170351,1.0,19.0,2.0,24.0,0.0,1.0,1.0,284.17762999999997,-2.5799999827658127e-06,-0.009111123299648744
283.264244,1.0,18.0,2.0,36.0,0.0,1.0,1.0,284.27153,-9.579999965092512e-06,-0.03382001141341549
283.264249,1.0,18.0,2.0,36.0,0.0,1.0,1.0,284.27153,-4.579999977716298e-06,-0.016168648157630007
283.264254,1.0,18.0,2.0,36.0,0.0,1.0,1.0,284.27153,4.2000000965991546e-07,0.0014827144750142582
,,,,,,,,,,
,,,,,,,,,,
284.041197,1.0,11.0,8.0,11.0,1.0,1.0,1.0,285.048469,4.419999999560886e-06,0.015561122985835348
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
284.077561,1.0,12.0,7.0,15.0,1.0,1.0,1.0,285.084854,-1.658000000426263e-05,-0.05836434227996849
284.077578,1.0,12.0,7.0,15.0,1.0,1.0,1.0,285.084854,4.2000000965991546e-07,0.001478469411830579
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
285.004067,1.0,14.0,7.0,6.0,0.0,1.0,1.0,286.011355,-1.1579999960042997e-05,-0.04063099899568449
285.004071,1.0,14.0,7.0,6.0,0.0,1.0,1.0,286.011355,-7.579999970142026e-06,-0.02659611121885352
,,,,,,,,,,
,,,,,,,,,,
285.025199,1.0,11.0,9.0,10.0,0.0,1.0,1.0,286.03248500000007,-9.58000007877935e-06,-0.033611063556451895
285.025203,1.0,11.0,9.0,10.0,0.0,1.0,1.0,286.03248500000007,-5.5800000888783785e-06,-0.019577216436114174
,,,,,,,,,,
,,,,,,,,,,
285.040459,1.0,15.0,6.0,10.0,0.0,1.0,1.0,286.04774000000003,-4.580000034559717e-06,-0.01606789453899847
285.040464,1.0,15.0,6.0,10.0,0.0,1.0,1.0,286.04774000000003,4.199999528164966e-07,0.0014734748425630426
285.061595,1.0,12.0,8.0,14.0,0.0,1.0,1.0,286.06887,1.4200000071351582e-06,0.004981379575649811
,,,,,,,,,,
285.076847,1.0,16.0,5.0,14.0,0.0,1.0,1.0,286.08412500000003,-1.5800000421339888e-06,-0.0055423653613440906
285.076852,1.0,16.0,5.0,14.0,0.0,1.0,1.0,286.08412500000003,3.4199999452422247e-06,0.011996764806573018
285.092095,1.0,20.0,2.0,14.0,0.0,1.0,1.0,286.09938,-8.580000024460688e-06,-0.030095538160960545
285.097986,1.0,13.0,7.0,18.0,0.0,1.0,1.0,286.105255,7.419999991986614e-06,0.026026139630416802
285.113214,1.0,17.0,4.0,18.0,0.0,1.0,1.0,286.12051,-1.9579999996688358e-05,-0.06867447398172277
285.113227,1.0,17.0,4.0,18.0,0.0,1.0,1.0,286.12051,-6.580000029510202e-06,-0.023078550577066714
285.134363,1.0,14.0,6.0,22.0,0.0,1.0,1.0,286.14164,-5.799999878153272e-07,-0.0020341286883592043
285.186007,1.0,19.0,2.0,26.0,0.0,1.0,1.0,286.19327999999996,3.4200000589290624e-06,0.011992173441136128
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
287.019717,1.0,14.0,7.0,8.0,0.0,1.0,1.0,288.027005,-1.1579999960042997e-05,-0.040345660155615706
287.019725,1.0,14.0,7.0,8.0,0.0,1.0,1.0,288.027005,-3.5799999802410554e-06,-0.012473010279140415
,,,,,,,,,,
287.034989,1.0,18.0,4.0,8.0,0.0,1.0,1.0,288.04226,5.419999997036129e-06,0.018882715364837033
287.040856,1.0,11.0,9.0,12.0,0.0,1.0,1.0,288.04813500000006,-2.5800000396092315e-06,-0.008988267647896198
287.040872,1.0,11.0,9.0,12.0,0.0,1.0,1.0,288.04813500000006,1.3419999919994652e-05,0.04675292346518043
